"bridgeId","healthIndex","year","structDef","town"
"8DA","-1","2012","FALSE","Saugus"
"8DB","-1","2012","FALSE","Saugus"
"8DC","-1","2012","FALSE","Saugus"
"8DE","0.7138","2012","FALSE","Boston"
"8DF","0.8307","2012","FALSE","Boston"
"8DG","1","2012","FALSE","Boston"
"8FT","1","2012","FALSE","Canton"
"8FU","1","2012","FALSE","Dedham"
"8FV","1","2012","FALSE","Dedham"
"8FW","1","2012","FALSE","Canton"
"8K9","1","2012","FALSE","Braintree"
"8KA","1","2012","FALSE","Braintree"
"8KB","1","2012","FALSE","Braintree"
"8KC","0.777777778","2012","FALSE","Braintree"
"8KK","1","2012","FALSE","Canton"
"8KL","0.888888889","2012","FALSE","Canton"
"8KY","1","2012","FALSE","Randolph"
"8L1","-1","2012","FALSE","Westwood"
"8L4","1","2012","FALSE","Weymouth"
"8L5","1","2012","FALSE","Weymouth"
"8PQ","-1","2012","FALSE","Milton"
"8PU","1","2012","FALSE","Milton"
"8PW","-1","2012","FALSE","Medford"
"8PY","-1","2012","FALSE","Medford"
"8QG","1","2012","FALSE","Boston"
"8QM","-1","2012","FALSE","Boston"
"8QX","1","2012","FALSE","Boston"
"8QY","1","2012","FALSE","Boston"
"8R0","0.8371","2012","FALSE","Boston"
"8R8","0.9332","2012","FALSE","Boston"
"8RG","1","2012","FALSE","Natick"
"8W4","0.5","2012","FALSE","Boston"
"8W5","0.75","2012","FALSE","Boston"
"8XU","0.75","2012","FALSE","Boston"
"8XW","0.8068","2012","FALSE","Boston"
"8XX","0.777777778","2012","FALSE","Boston"
"8XY","1","2012","FALSE","Boston"
"8Y3","0.8446","2012","FALSE","Boston"
"8Y4","0.814814815","2012","FALSE","Boston"
"8Y6","0.8159","2012","FALSE","Boston"
"8YC","1","2012","FALSE","Boston"
"8YD","1","2012","FALSE","Boston"
"8YF","0.8103","2012","FALSE","Boston"
"8YH","0.9954","2012","FALSE","Cambridge"
"8YJ","0.8853","2012","FALSE","Boston"
"8YK","1","2012","FALSE","Boston"
"8YL","0.8739","2012","FALSE","Boston"
"8YP","1","2012","FALSE","Boston"
"8YQ","0.8835","2012","FALSE","Boston"
"8YR","0.8938","2012","FALSE","Boston"
"8YU","1","2012","FALSE","Boston"
"8YV","0.9524","2012","FALSE","Boston"
"8YW","0.7587","2012","FALSE","Boston"
"8YX","0.963","2012","FALSE","Boston"
"8YY","0.9604","2012","FALSE","Boston"
"900","1","2012","FALSE","Boston"
"901","0.8223","2012","FALSE","Boston"
"90N","-1","2012","FALSE","Boston"
"911","0.75","2012","FALSE","Boston"
"913","0.7563","2012","FALSE","Boston"
"914","0.7585","2012","FALSE","Boston"
"915","0.7553","2012","FALSE","Boston"
"916","0.7584","2012","FALSE","Boston"
"917","0.25","2012","FALSE","Boston"
"918","1","2012","FALSE","Boston"
"919","1","2012","FALSE","Boston"
"91A","1","2012","FALSE","Boston"
"91B","1","2012","FALSE","Boston"
"91C","0","2012","FALSE","Boston"
"91E","0.9223","2012","FALSE","Boston"
"91F","0.777777778","2012","FALSE","Boston"
"91G","0.9976","2012","FALSE","Boston"
"927","-1","2012","FALSE","Boston"
"92A","0.9961","2012","FALSE","Boston"
"95K","0.777777778","2012","FALSE","Foxborough"
"96B","0.777777778","2012","FALSE","Norwood"
"983","0.777777778","2012","FALSE","Walpole"
"9AP","0.9885","2012","FALSE","Boston"
"9AT","0.814814815","2012","FALSE","Boston"
"9BH","1","2012","FALSE","Framingham"
"9DF","0.9978","2012","FALSE","Boston"
"9DL","1","2012","FALSE","Boston"
"9.00E+02","1","2012","FALSE","Boston"
"9.00E+07","1","2012","FALSE","Boston"
"9.00E+08","0.7895","2012","FALSE","Boston"
"9EK","1","2012","FALSE","Boston"
"9EL","0.9287","2012","FALSE","Boston"
"9HJ","0.777777778","2012","FALSE","Duxbury"
"9HM","-1","2012","FALSE","Duxbury"
"9KA","0.777777778","2012","FALSE","Norwell"
"9KB","0.777777778","2012","FALSE","Norwell"
"9N3","1","2012","FALSE","Boston"
"9P9","1","2012","FALSE","Boston"
"9PF","0.992","2012","FALSE","Boston"
"9PG","1","2012","FALSE","Boston"
"9PM","0.9596","2012","FALSE","Boston"
"9PN","1","2012","FALSE","Quincy"
"9Q3","0.9815","2012","FALSE","Boston"
"9Q4","1","2012","FALSE","Boston"
"9Q5","1","2012","FALSE","Boston"
"9Q6","1","2012","FALSE","Boston"
"9Q7","1","2012","FALSE","Boston"
"9QP","0.9901","2012","FALSE","Boston"
"9RP","1","2012","FALSE","Boston"
"9TH","0.9677","2012","FALSE","Boston"
"9TT","0.9805","2012","FALSE","Boston"
"9TX","0.9792","2012","FALSE","Boston"
"9TY","1","2012","FALSE","Boston"
"9U0","1","2012","FALSE","Boston"
"9UA","1","2012","FALSE","Boston"
"9UT","0.9869","2012","FALSE","Boston"
"9V0","0.8315","2012","FALSE","Boston"
"9YR","0.777777778","2012","FALSE","Wayland"
"9YT","0.9999","2012","FALSE","Weston"
"9YV","0.844","2012","FALSE","Weston"
"9YX","-1","2012","FALSE","Weston"
"9YY","-1","2012","FALSE","Weston"
"A4E","-1","2012","FALSE","Boston"
"A4K","0.8573","2012","FALSE","Framingham"
"A4L","0.9451","2012","FALSE","Framingham"
"A7N","-1","2012","FALSE","Boston"
"A7V","0.9368","2012","FALSE","Wellesley"
"A84","1","2012","FALSE","Saugus"
"A96","1","2012","FALSE","Revere"
"AAL","0.777777778","2012","FALSE","Duxbury"
"AAT","0.5205","2012","FALSE","Chelsea"
"AAX","0.777777778","2012","FALSE","Norwell"
"AAY","0.7288","2012","FALSE","Randolph"
"ACY","1","2012","FALSE","Sharon"
"AE2","1","2012","FALSE","Arlington"
"AF9","0.8286","2012","FALSE","Peabody"
"AFV","1","2012","FALSE","Woburn"
"AGB","1","2012","FALSE","Woburn"
"AGU","1","2012","FALSE","Dedham"
"AJ3","0.888888889","2012","FALSE","Boston"
"AJ4","0.9924","2012","FALSE","Boston"
"AJ5","0.888888889","2012","FALSE","Boston"
"AJF","0.888888889","2012","FALSE","Boston"
"AM0","0.9988","2012","FALSE","Marlborough"
"AM2","0.9985","2012","FALSE","Marlborough"
"AMB","0.9705","2012","FALSE","Marshfield"
"ARD","0.715","2012","FALSE","Braintree"
"ATA","0.6693","2012","FALSE","Revere"
"AV8","0.777777778","2012","FALSE","Walpole"
"AWQ","0.9936","2012","FALSE","Boston"
"AXE","0.777777778","2012","FALSE","Foxborough"
"AXG","1","2012","FALSE","Dedham"
"AY9","1","2012","FALSE","Bedford"
"AYA","1","2012","FALSE","Bedford"
"B1A","0.9973","2012","FALSE","Quincy"
"B1F","0.9981","2012","FALSE","Dedham"
"B81","0.9903","2012","FALSE","Boston"
"B85","0.9123","2012","FALSE","Boston"
"B8F","0.8613","2012","FALSE","Boston"
"B8G","0.951","2012","FALSE","Boston"
"B8H","0.6158","2012","FALSE","Boston"
"BBU","-1","2012","FALSE","Weymouth"
"BC7","-1","2012","FALSE","Natick"
"BDH","-1","2012","FALSE","Wellesley"
"BDW","-1","2012","FALSE","Somerville"
"BEK","-1","2012","FALSE","Hopkinton"
"BGA","-1","2012","FALSE","Everett"
"BGB","-1","2012","FALSE","Medford"
"AE2","1","2013","False","Arlington"
"2DM","0.6578","2013","False","Arlington"
"2DP","0.7211","2013","False","Arlington"
"2DQ","0.6469","2013","False","Arlington"
"4NY","0.8102","2013","False","Ashland"
"AY9","1","2013","False","Bedford"
"AYA","1","2013","False","Bedford"
"734","1","2013","False","Bedford"
"737","1","2013","False","Bedford"
"29A","0.9983","2013","False","Acton"
"286","0.9072","2013","False","Acton"
"2AT","0.9981","2013","False","Bellingham"
"2AU","1","2013","False","Bellingham"
"2AF","0.9972","2013","False","Bellingham"
"2AG","1","2013","False","Bellingham"
"2AL","0.9961","2013","False","Bellingham"
"2AR","0.5326","2013","True","Bellingham"
"2TN","0.9534","2013","False","Beverly"
"2TW","0.9978","2013","False","Beverly"
"2TX","0.9905","2013","False","Beverly"
"2TY","0.906","2013","False","Beverly"
"1V4","0.8864","2013","False","Bolton"
"1V5","0.9619","2013","False","Bolton"
"21A","0.8112","2013","False","Bolton"
"1V2","0.954","2013","False","Bolton"
"1V3","0.9408","2013","False","Bolton"
"381","0.943","2013","False","Boston"
"4EG","0.6814","2013","False","Boston"
"4F0","0.513","2013","True","Boston"
"4F2","0.5179","2013","True","Boston"
"4EY","0.9699","2013","False","Boston"
"4EM","0.9953","2013","False","Boston"
"4ET","0.7667","2013","True","Boston"
"37H","0.4274","2013","True","Boston"
"37K","0.5328","2013","True","Boston"
"37M","0.4031","2013","True","Boston"
"37P","0.9939","2013","False","Boston"
"37R","0.9843","2013","False","Boston"
"4WU","0.99","2013","False","Boston"
"4WV","0.9712","2013","False","Boston"
"4WW","0.9466","2013","False","Boston"
"4WX","0.9538","2013","False","Boston"
"4WY","0.9098","2013","False","Boston"
"4X0","0.9137","2013","False","Boston"
"4X1","0.6865","2013","False","Boston"
"4X2","0.6792","2013","False","Boston"
"4X3","0.7367","2013","False","Boston"
"4X4","0.7367","2013","False","Boston"
"4F4","0.7453","2013","False","Boston"
"3A3","0.4933","2013","True","Boston"
"388","0.3949","2013","True","Boston"
"4EU","0.8615","2013","True","Boston"
"38B","0.9767","2013","False","Boston"
"4TF","0.8558","2013","True","Boston"
"4TE","0.7252","2013","False","Boston"
"4TD","0.9499","2013","False","Boston"
"4RF","0.8485","2013","False","Boston"
"4TC","0.6869","2013","False","Boston"
"4TB","0.8082","2013","False","Boston"
"4T7","0.9072","2013","False","Boston"
"4T8","0.8886","2013","False","Boston"
"4T9","0.8747","2013","False","Boston"
"4TA","0.8689","2013","False","Boston"
"4T6","0.7773","2013","False","Boston"
"4T5","0.5723","2013","True","Boston"
"4FE","0.6025","2013","True","Boston"
"4T3","0.7117","2013","False","Boston"
"4T2","0.6922","2013","True","Boston"
"4T0","0.4719","2013","True","Boston"
"4RE","0.5859","2013","True","Boston"
"4RD","0.649","2013","False","Boston"
"4TT","0.7062","2013","True","Boston"
"4RJ","0.501","2013","False","Boston"
"4RK","0.6681","2013","True","Boston"
"4RL","0.6954","2013","False","Boston"
"4RM","0.6764","2013","False","Boston"
"4TQ","0.7027","2013","True","Boston"
"4TR","0.7027","2013","True","Boston"
"4V3","0.740740741","2013","False","Boston"
"3GV","0.3741","2013","False","Boston"
"4RN","0.8334","2013","False","Boston"
"4TG","0.8899","2013","False","Boston"
"4RQ","0.6556","2013","True","Boston"
"38H","0.9853","2013","False","Boston"
"3H2","0.6823","2013","True","Boston"
"3H3","0.509","2013","False","Boston"
"3EV","0.6325","2013","False","Boston"
"3EW","0.6274","2013","False","Boston"
"2KY","1","2013","False","Boston"
"4FC","0.438","2013","False","Boston"
"391","0.6676","2013","False","Boston"
"4F5","1","2013","False","Boston"
"4T1","0.6439","2013","True","Boston"
"3F3","0.7959","2013","False","Boston"
"AWQ","0.9936","2013","False","Boston"
"8XX","0.9632","2013","False","Boston"
"5JK","1","2013","False","Boston"
"39T","0.8068","2013","False","Boston"
"39V","0.977","2013","False","Boston"
"39X","0.9845","2013","False","Boston"
"3A0","0.6965","2013","False","Boston"
"3A1","0.9692","2013","False","Boston"
"39M","0.5055","2013","False","Boston"
"39P","0.5146","2013","False","Boston"
"39U","0.9862","2013","False","Boston"
"39W","0.9089","2013","False","Boston"
"39Y","0.9782","2013","False","Boston"
"38N","0.79","2013","True","Boston"
"38P","0.9148","2013","False","Boston"
"37U","0.4126","2013","False","Boston"
"37V","0.6691","2013","False","Boston"
"37X","0.6929","2013","False","Boston"
"4EV","0.8615","2013","False","Boston"
"3D1","0.8371","2013","False","Boston"
"3D5","0.8785","2013","False","Boston"
"3D3","1","2013","False","Boston"
"3D2","0.9777","2013","False","Boston"
"398","0.5707","2013","False","Boston"
"4FM","0.9215","2013","False","Boston"
"4FN","0.8513","2013","True","Boston"
"3EC","0.6927","2013","False","Boston"
"3EH","0.7264","2013","False","Boston"
"3EJ","0.7466","2013","False","Boston"
"3DN","0.9565","2013","False","Boston"
"3FK","0.7667","2013","False","Boston"
"3DE","0.5233","2013","False","Boston"
"3DD","0.984","2013","False","Boston"
"3DC","0.9507","2013","False","Boston"
"3D6","0.5665","2013","False","Boston"
"3F7","0.532","2013","False","Boston"
"3D4","0.6984","2013","False","Boston"
"3F6","0.6577","2013","False","Boston"
"3BM","0.989","2013","False","Boston"
"3BP","0.8425","2013","False","Boston"
"3BQ","0.89760088","2013","False","Boston"
"3BR","0.9113","2013","False","Boston"
"3BT","0.9953","2013","False","Boston"
"3BU","0.9889","2013","False","Boston"
"3BV","0.9938","2013","False","Boston"
"3CE","0.9132","2013","False","Boston"
"3CG","0.944299414","2013","False","Boston"
"3DU","0.6724","2013","False","Boston"
"3DW","0.8449","2013","False","Boston"
"3DY","0.8684","2013","False","Boston"
"3E1","0.6719","2013","False","Boston"
"3E3","0.8204","2013","False","Boston"
"3EA","0.9958","2013","False","Boston"
"3EB","0.7664","2013","False","Boston"
"3ED","0.9846","2013","False","Boston"
"3EE","0.9888","2013","False","Boston"
"3EG","0.7593","2013","False","Boston"
"8R8","0.9332","2013","False","Boston"
"4RG","0.9641","2013","False","Boston"
"4RH","0.9837","2013","False","Boston"
"4RP","0.8781","2013","False","Boston"
"4RR","0.7963","2013","False","Boston"
"4RV","0.8128","2013","False","Boston"
"4RW","-1","2013","False","Boston"
"4RX","0.4596","2013","True","Boston"
"4RY","0.4596","2013","True","Boston"
"4T4","0.8685","2013","False","Boston"
"4EL","0.5698","2013","True","Boston"
"4FD","0.6606","2013","True","Boston"
"4FF","0.6952","2013","True","Boston"
"4FG","0.5767","2013","True","Boston"
"4FH","0.5524","2013","True","Boston"
"4FJ","0.4974","2013","True","Boston"
"4FK","0.4952","2013","True","Boston"
"4FL","0.9865","2013","False","Boston"
"4RU","0.6756","2013","False","Boston"
"4EX","0.5852","2013","True","Boston"
"4RT","0.7241","2013","True","Boston"
"4FP","0.6703","2013","False","Boston"
"4EH","0.6085","2013","False","Boston"
"4F7","0.8868","2013","False","Boston"
"4FQ","0.815","2013","False","Boston"
"4FR","0.8807","2013","False","Boston"
"4FT","0.8814","2013","False","Boston"
"4FU","0.9655","2013","False","Boston"
"82F","0.9257","2013","False","Boston"
"8DG","0.7673","2013","False","Boston"
"8QG","0.8044","2013","False","Boston"
"8XU","0.8019","2013","False","Boston"
"8XW","0.8068","2013","False","Boston"
"927","0.8635","2013","False","Boston"
"4EE","0.7465","2013","True","Boston"
"4ED","0.7128","2013","True","Boston"
"4FA","1","2013","False","Boston"
"4EK","0.6431","2013","False","Boston"
"9RP","1","2013","False","Boston"
"8Y4","0.814814815","2013","False","Boston"
"8YQ","0.8383","2013","False","Boston"
"8YJ","0.8853","2013","False","Boston"
"9EK","1","2013","False","Boston"
"9EL","0.9287","2013","False","Boston"
"911","0.75","2013","False","Boston"
"58N","0.777777778","2013","False","Boston"
"585","0.9974","2013","False","Boston"
"586","0.8398","2013","False","Boston"
"583","0.8598","2013","False","Boston"
"584","1","2013","False","Boston"
"57V","0.777777778","2013","False","Boston"
"8YY","0.9604","2013","False","Boston"
"900","0.9897","2013","False","Boston"
"901","0.8223","2013","False","Boston"
"9PM","0.9596","2013","False","Boston"
"8YV","0.9524","2013","False","Boston"
"8YW","0.9279","2013","False","Boston"
"8YX","0.963","2013","False","Boston"
"9DL","0.7279","2013","False","Boston"
"9E2","0.9513","2013","False","Boston"
"9E7","0.9686","2013","False","Boston"
"8DE","0.7138","2013","False","Boston"
"8DF","0.8307","2013","False","Boston"
"9PF","0.991","2013","False","Boston"
"9PG","0.8875","2013","False","Boston"
"9DF","0.9978","2013","False","Boston"
"9TH","0.9677","2013","False","Boston"
"9E8","0.7895","2013","False","Boston"
"9TT","0.9805","2013","False","Boston"
"9TX","0.9792","2013","False","Boston"
"9TY","0.9985","2013","False","Boston"
"9U0","1","2013","False","Boston"
"9UA","1","2013","False","Boston"
"633","0.9904","2013","False","Boston"
"634","1","2013","False","Boston"
"8YR","0.8913","2013","False","Boston"
"8YU","0.9686","2013","False","Boston"
"9P9","0.9899","2013","False","Boston"
"6JN","1","2013","False","Boston"
"6JT","0.987","2013","False","Boston"
"8YK","1","2013","False","Boston"
"8YL","0.8739","2013","False","Boston"
"8YP","0.7385","2013","False","Boston"
"8Y6","0.8159","2013","False","Boston"
"8YC","0.9542","2013","False","Boston"
"8YD","0.8122","2013","False","Boston"
"8YF","0.8103","2013","False","Boston"
"8XY","0.8355","2013","False","Boston"
"8Y3","0.8446","2013","False","Boston"
"68U","0.9685","2013","False","Boston"
"630","0.9993","2013","False","Boston"
"6JL","0.9966","2013","False","Boston"
"92A","0.9961","2013","False","Boston"
"91G","0.9976","2013","False","Boston"
"91F","0.989","2013","False","Boston"
"91E","0.9223","2013","False","Boston"
"91C","0","2013","False","Boston"
"9N3","0.9985","2013","False","Boston"
"9Q6","0.7635","2013","False","Boston"
"9Q7","0.9919","2013","False","Boston"
"91B","1","2013","False","Boston"
"9QW","0.8734","2013","False","Boston"
"9QY","0.9821","2013","False","Boston"
"91A","0.7476","2013","False","Boston"
"9Q5","1","2013","False","Boston"
"918","0.9393","2013","False","Boston"
"919","0.996","2013","False","Boston"
"8QX","0.6582","2013","False","Boston"
"8QY","1","2013","False","Boston"
"8R0","0.858","2013","False","Boston"
"917","0.25","2013","False","Boston"
"914","0.7585","2013","False","Boston"
"915","0.7553","2013","False","Boston"
"916","0.7584","2013","False","Boston"
"9Q3","0.9815","2013","False","Boston"
"9Q4","1","2013","False","Boston"
"9UT","0.9869","2013","False","Boston"
"9V0","0.8315","2013","False","Boston"
"913","0.7563","2013","False","Boston"
"9QP","0.9901","2013","False","Boston"
"9AT","0.9979","2013","False","Boston"
"68V","1","2013","False","Boston"
"6K2","0.9999","2013","False","Boston"
"9AP","0.9902","2013","False","Boston"
"8W4","0.5","2013","False","Boston"
"8W5","0.75","2013","False","Boston"
"27B","0.7695","2013","False","Boxborough"
"28L","0.729","2013","False","Boxborough"
"34P","0.7672","2013","False","Braintree"
"34A","0.9725","2013","False","Braintree"
"357","0.5499","2013","False","Braintree"
"34M","0.672","2013","False","Braintree"
"34K","0.523","2013","False","Braintree"
"34J","0.6813","2013","False","Braintree"
"34H","0.9471","2013","False","Braintree"
"356","0.7021","2013","False","Braintree"
"ARD","0.715","2013","False","Braintree"
"34R","0.9628","2013","False","Braintree"
"34T","0.991","2013","False","Braintree"
"34U","0.7356","2013","False","Braintree"
"34V","0.7038","2013","True","Braintree"
"34Q","0.896","2013","False","Braintree"
"34N","0.9631","2013","False","Braintree"
"34W","0.9207","2013","False","Braintree"
"34X","0.7498","2013","False","Braintree"
"34Y","1","2013","False","Braintree"
"4RC","0.7273","2013","False","Brookline"
"2G2","0.6763","2013","False","Burlington"
"2G3","0.7348","2013","False","Burlington"
"2EP","0.9573","2013","False","Burlington"
"2EQ","0.9638","2013","False","Burlington"
"2ER","0.5582","2013","False","Burlington"
"2ET","0.653","2013","False","Burlington"
"2EU","0.5927","2013","False","Burlington"
"2EV","0.7178","2013","False","Burlington"
"2EW","0.6703","2013","False","Burlington"
"2EX","0.6636","2013","False","Burlington"
"3F1","1","2013","False","Cambridge"
"4DM","0.6928","2013","True","Cambridge"
"4DJ","0.7174","2013","False","Cambridge"
"3FU","0.9787","2013","False","Cambridge"
"4DH","0.958","2013","False","Cambridge"
"4DG","0.9937","2013","False","Cambridge"
"4DQ","0.9263","2013","False","Cambridge"
"4DF","0.5175","2013","True","Cambridge"
"4DR","0.878","2013","False","Cambridge"
"4DP","0.8812","2013","True","Cambridge"
"4DN","0.9275","2013","False","Cambridge"
"4DL","0.7555","2013","True","Cambridge"
"4DK","0.997","2013","False","Cambridge"
"8YH","0.9954","2013","False","Cambridge"
"8FW","1","2013","False","Canton"
"8FT","1","2013","False","Canton"
"36A","0.5074","2013","False","Canton"
"35B","0.9604","2013","False","Canton"
"35L","0.9955","2013","False","Canton"
"35C","0.7662","2013","False","Canton"
"35D","0.849","2013","False","Canton"
"36H","0.6344","2013","False","Canton"
"36M","0.7309","2013","False","Canton"
"35H","0.7359","2013","False","Canton"
"35J","0.7333","2013","False","Canton"
"3A6","0.677","2013","True","Chelsea"
"3A8","0.731","2013","False","Chelsea"
"3AA","0.6028","2013","True","Chelsea"
"3AB","0.7427","2013","True","Chelsea"
"3AC","0.7123","2013","False","Chelsea"
"AAT","0.5205","2013","False","Chelsea"
"3A7","0.7163","2013","True","Chelsea"
"3A9","0.6848","2013","True","Chelsea"
"3B1","0.727","2013","False","Chelsea"
"3A5","0.6972","2013","False","Chelsea"
"2DV","0.6839","2013","False","Concord"
"2GR","0.7201","2013","False","Concord"
"2DR","1","2013","False","Concord"
"2DT","0.6608","2013","True","Concord"
"2DU","1","2013","False","Concord"
"2UH","0.8386","2013","False","Danvers"
"2U0","0.6982","2013","True","Danvers"
"2U1","0.4536","2013","False","Danvers"
"2U3","0.9723","2013","False","Danvers"
"2U4","0.7917","2013","False","Danvers"
"2U5","0.9237","2013","False","Danvers"
"2VE","0.7901","2013","False","Danvers"
"2VF","0.7901","2013","False","Danvers"
"30K","0.8875","2013","False","Danvers"
"2VG","0.78","2013","False","Danvers"
"2VH","0.7682","2013","False","Danvers"
"2T8","0.7632","2013","False","Danvers"
"2T9","0.7863","2013","False","Danvers"
"AX9","1","2013","False","Dedham"
"B1F","0.9981","2013","False","Dedham"
"AGU","1","2013","False","Dedham"
"34F","0.5638","2013","True","Dedham"
"35U","0.7438","2013","False","Dedham"
"35V","0.5796","2013","False","Dedham"
"35R","0.67","2013","False","Dedham"
"35T","0.4943","2013","False","Dedham"
"345","0.942","2013","False","Dedham"
"346","0.9629","2013","False","Dedham"
"B1G","1","2013","False","Dedham"
"B1H","1","2013","False","Dedham"
"8FU","1","2013","False","Dedham"
"8FV","1","2013","False","Dedham"
"AXG","1","2013","False","Dedham"
"48H","0.8808","2013","True","Duxbury"
"48J","0.8835","2013","True","Duxbury"
"4E8","0.9824","2013","False","Everett"
"4E9","0.6967","2013","True","Everett"
"4E7","0.9391","2013","False","Everett"
"3GK","0.7481","2013","False","Everett"
"4EA","0.627","2013","False","Everett"
"4EB","0.572","2013","False","Everett"
"3PL","0.9615","2013","False","Foxborough"
"3PM","0.9931","2013","False","Foxborough"
"3QK","0.7894","2013","False","Foxborough"
"3QL","0.7882","2013","False","Foxborough"
"3QM","0.7577","2013","False","Foxborough"
"3QN","0.7545","2013","False","Foxborough"
"3QP","0.723","2013","False","Foxborough"
"3QQ","0.7517","2013","False","Foxborough"
"3QR","0.9641","2013","False","Foxborough"
"3QT","0.988","2013","False","Foxborough"
"3QU","0.767","2013","False","Foxborough"
"3QV","0.9475","2013","False","Foxborough"
"3QW","0.9598","2013","False","Foxborough"
"3QX","0.9389","2013","False","Foxborough"
"3XN","0.8663","2013","False","Foxborough"
"3XP","0.8616","2013","False","Foxborough"
"3XL","0.8188","2013","False","Foxborough"
"3XM","0.8326","2013","False","Foxborough"
"3RA","0.9873","2013","False","Foxborough"
"3RB","0.9939","2013","False","Foxborough"
"276","0.4501","2013","True","Framingham"
"9BH","1","2013","False","Framingham"
"4PK","0.8988","2013","False","Framingham"
"4PH","0.6009","2013","False","Framingham"
"4PJ","0.7099","2013","False","Framingham"
"4P7","0.7748","2013","False","Framingham"
"4P8","0.8775","2013","False","Framingham"
"4P2","0.6984","2013","False","Framingham"
"4P3","0.7176","2013","False","Framingham"
"4PG","0.8065","2013","False","Framingham"
"4PN","0.3721","2013","False","Framingham"
"4PL","0.8024","2013","False","Framingham"
"1V9","0.966","2013","True","Franklin"
"1VA","0.9557","2013","False","Franklin"
"1VB","0.5964","2013","False","Franklin"
"1VC","0.7833","2013","False","Franklin"
"1VD","0.8891","2013","False","Franklin"
"1VE","0.8281","2013","False","Franklin"
"1VF","0.8521","2013","False","Franklin"
"1VG","0.7762","2013","False","Franklin"
"1VH","0.7751","2013","False","Franklin"
"2U8","0.8204","2013","True","Gloucester"
"2U7","0.8573","2013","False","Gloucester"
"2U9","0.7405","2013","True","Gloucester"
"2UB","1","2013","False","Gloucester"
"2U6","0.5362","2013","False","Gloucester"
"2UA","0.6623","2013","False","Gloucester"
"46Q","0.9726","2013","False","Hanover"
"48K","0.7546","2013","True","Hanover"
"48L","0.9459","2013","False","Hanover"
"47K","0.9859","2013","False","Hingham"
"47L","0.7862","2013","False","Hingham"
"1UP","0.6236","2013","False","Hopkinton"
"1UV","0.5774","2013","False","Hopkinton"
"1UT","0.9943","2013","False","Hopkinton"
"1UU","0.972","2013","False","Hopkinton"
"1UQ","0.7858","2013","False","Hopkinton"
"1UR","0.7354","2013","False","Hopkinton"
"20Q","0.7855","2013","False","Hopkinton"
"4NV","0.7052","2013","False","Hopkinton"
"4NU","0.9979","2013","False","Hopkinton"
"4NW","0.7333","2013","False","Hopkinton"
"4NX","0.6514","2013","False","Hopkinton"
"27F","0.9972","2013","False","Hudson"
"27G","0.8043","2013","False","Hudson"
"27H","0.9509","2013","False","Hudson"
"27J","0.7547","2013","False","Hudson"
"2E1","0.6519","2013","True","Lexington"
"2E2","0.7248","2013","False","Lexington"
"2EY","0.5668","2013","False","Lexington"
"2DY","0.7724","2013","False","Lexington"
"2E0","0.8153","2013","False","Lexington"
"2DW","0.5653","2013","False","Lexington"
"2DX","0.5813","2013","False","Lexington"
"27D","0.659","2013","False","Littleton"
"27C","0.9656","2013","False","Littleton"
"27K","0.5917","2013","True","Littleton"
"27L","0.4931","2013","True","Littleton"
"27M","0.7585","2013","False","Littleton"
"27N","0.6855","2013","True","Littleton"
"1UW","0.6704","2013","False","Littleton"
"27P","0.9993","2013","False","Littleton"
"27Q","0.9425","2013","False","Littleton"
"39J","0.5188","2013","True","Lynn"
"31A","0.994","2013","False","Lynn"
"2W4","0.9008","2013","False","Lynnfield"
"2W5","0.9131","2013","False","Lynnfield"
"2TK","0.9901","2013","True","Lynnfield"
"2W6","0.9495","2013","False","Lynnfield"
"2W7","0.9449","2013","False","Lynnfield"
"2W3","0.9559","2013","False","Lynnfield"
"2FD","0.9803","2013","False","Lynnfield"
"3AF","0.9918","2013","False","Malden"
"2UC","0.7471","2013","False","Manchester"
"2UD","0.747","2013","False","Manchester"
"281","0.9653","2013","False","Marlborough"
"282","0.9708","2013","False","Marlborough"
"1L4","0.9096","2013","False","Marlborough"
"1L5","0.6625","2013","False","Marlborough"
"27Y","0.8659","2013","False","Marlborough"
"280","0.7791","2013","False","Marlborough"
"2W2","0.8155","2013","False","Peabody"
"2UG","0.6641","2013","False","Peabody"
"48Y","0.8861","2013","False","Pembroke"
"490","0.91","2013","False","Pembroke"
"399","0.8707","2013","False","Quincy"
"3F5","1","2013","False","Quincy"
"3BD","0.9068","2013","False","Quincy"
"3BC","0.737","2013","False","Quincy"
"3BA","0.9642","2013","False","Quincy"
"3BB","0.9636","2013","False","Quincy"
"3BE","0.7598","2013","False","Quincy"
"2J8","0.8439","2013","False","Quincy"
"2GT","0.7632","2013","False","Quincy"
"2GU","0.922","2013","False","Quincy"
"2GV","0.6762","2013","False","Quincy"
"9PN","1","2013","False","Quincy"
"AAY","0.7294","2013","False","Randolph"
"343","0.7042","2013","False","Randolph"
"359","0.7318","2013","False","Randolph"
"344","0.5444","2013","False","Randolph"
"35A","0.9494","2013","False","Randolph"
"358","0.6591","2013","False","Randolph"
"2F0","0.7425","2013","False","Reading"
"2HL","0.728","2013","False","Reading"
"2HK","0.5661","2013","False","Reading"
"4DB","0.5203","2013","True","Revere"
"3AG","0.9495","2013","False","Revere"
"7L5","1","2013","False","Revere"
"A96","1","2013","False","Revere"
"4DD","0.2791","2013","True","Revere"
"39B","0.6348","2013","False","Revere"
"39C","0.7138","2013","False","Revere"
"39D","1","2013","False","Revere"
