GEOID,AREA_LAND_ONLY,AREA_WITH_WATER,STATE,COUNTY,TRACT,TOTAL_POP_2010,MINORITY_POP,MINORITY_PCT,TOTAL_HH_2010,MINORITY_HH,MINORITY_HH_PCT,POP_65_PLUS,PCT_65_PLUS,POP_75_PLUS,PCT_75_PLUS,SINGLE_FEMALE_HOH,SINGLE_FEMALE_HOH_PCT,POP2010_16_PLUS,LABOR_FORCE,PCT_IN_LABOR_FORCE,LOW_INC_HH,LOW_INC_HH_PCT,MEDIAN_HH_INC,ACS2012_TOT_HH,AGGREG_HH_INC,POP2010_5_PLUS,LEP_POP,LEP_POP_PCT,ZERO_VEH_HH,ZERO_VEH_HH_PCT,LAND_AREA,TOWN_ID,TOWN,COUNTY_SUBDIVISION
25021409102,"17,714,322.00","556,587.00",25,21,"409,102","5,010",220,0.0439,"1,664",53,0.0319,409,0.0816,142,0.0283,101,0.0607,"3,679","2,501",0.6797,316,0.19,"121,344","1,758","262,795,296.00","4,698",42,0.0089,49,0.0296,6.839537961,208,Norfolk,"46,050"
25027744200,"14,017,219.00","479,299.00",25,27,"744,200","7,484","1,319",0.1762,"2,930",400,0.1365,995,0.133,552,0.0738,333,0.1137,"5,943","4,275",0.7193,"1,072",0.366,"60,867","2,743","224,236,192.00","6,982",843,0.1207,207,0.0707,5.412078513,185,Milford,"41,165"
25021443101,"24,869,769.00","777,885.00",25,21,"443,101","7,638",650,0.0851,"2,920",196,0.0671,932,0.122,373,0.0488,315,0.1079,"6,078","4,452",0.7325,617,0.2114,"78,508","3,037","271,332,096.00","7,151",228,0.0319,58,0.0198,9.602271493,25,Bellingham,"4,930"
25017322200,"6,980,291.00","160,865.00",25,17,"322,200","3,687",417,0.1131,"1,531",140,0.0914,637,0.1728,290,0.0787,119,0.0777,"2,968","1,973",0.6648,588,0.3838,"70,671","1,597","151,788,496.00","3,463",357,0.1031,136,0.0889,2.695105422,141,Hudson,"31,540"
25017384001,"3,119,548.00","921,967.00",25,17,"384,001","1,437",345,0.2401,553,106,0.1917,207,0.1441,94,0.0654,46,0.0832,"1,167",918,0.7864,138,0.25,"91,346",568,"58,388,700.00","1,347",28,0.0208,44,0.0792,1.204464216,100,Framingham,"24,925"
25017324102,"20,119,997.00","1,024,222.00",25,17,"324,102","4,163",334,0.0802,"1,527",92,0.0602,518,0.1244,228,0.0548,105,0.0688,"3,172","2,236",0.7048,310,0.2027,"109,637","1,579","197,798,800.00","3,917",29,0.0073,44,0.0285,7.768374272,158,Littleton,"35,950"
25017364101,"5,038,701.00","201,640.00",25,17,"364,101","5,266",548,0.1041,"2,243",155,0.0691,792,0.1504,353,0.067,202,0.0901,"4,251","3,247",0.7639,706,0.3147,"78,520","2,278","194,073,904.00","4,907",46,0.0094,136,0.0606,1.945453332,174,Maynard,"39,625"
25021456101,"7,639,924.00","54,555.00",25,21,"456,101","3,776",833,0.2206,"1,231",214,0.1738,718,0.1901,430,0.1139,154,0.1251,"3,101","2,162",0.6972,301,0.2443,"108,603","1,261","132,130,496.00","3,608",257,0.0713,48,0.0389,2.949791148,285,Stoughton,"67,945"
25021456200,"8,873,206.00","65,502.00",25,21,"456,200","3,146",738,0.2346,"1,129",204,0.1807,499,0.1586,225,0.0715,158,0.1399,"2,565","1,723",0.6716,264,0.234,"86,250","1,184","111,518,800.00","2,997",189,0.0631,33,0.0296,3.42596399,285,Stoughton,"67,945"
25021412100,"9,271,196.00","393,650.00",25,21,"412,100","6,334",510,0.0805,"2,249",126,0.056,"1,077",0.17,544,0.0859,154,0.0685,"4,657","3,293",0.7071,461,0.2049,"128,250","2,221","336,336,192.00","6,006",118,0.0197,106,0.0473,3.579628788,335,Westwood,"78,690"
25021402101,"4,027,287.00","347,796.00",25,21,"402,101","3,634",524,0.1442,"1,505",173,0.115,643,0.1769,315,0.0867,170,0.113,"2,974","2,102",0.7068,452,0.3004,"80,147","1,568","141,822,496.00","3,438",98,0.0284,109,0.0727,1.554944204,73,Dedham,"16,495"
25025140105,"1,010,909.00",0,25,25,"140,105","3,675","2,370",0.6449,"1,274",673,0.5283,413,0.1124,213,0.058,298,0.2339,"2,954","2,242",0.759,428,0.3357,"74,038","1,254","101,606,896.00","3,469",508,0.1465,117,0.0917,0.390314147,35,Boston,"7,000"
25017368500,"466,002.00","37,806.00",25,17,"368,500","3,297","1,470",0.4459,"1,786",592,0.3315,415,0.1259,223,0.0676,84,0.047,"2,983","2,067",0.6928,717,0.4012,"60,583","1,605","101,959,696.00","3,160",615,0.1947,261,0.1464,0.179924378,308,Waltham,"72,600"
25017374400,"4,237,091.00","9,157.00",25,17,"374,400","5,743",913,0.159,"2,156",260,0.1206,"1,108",0.1929,576,0.1003,129,0.0598,"4,408","2,852",0.6469,391,0.1815,"187,448","2,127","587,614,208.00","5,413",342,0.0631,163,0.0757,1.635949981,207,Newton,"45,560"
25021411301,"15,025,227.00","875,013.00",25,21,"411,301","5,527",264,0.0478,"2,007",65,0.0324,"1,007",0.1822,592,0.1071,120,0.0598,"4,272","2,563",0.6,504,0.2511,"91,490","1,975","286,673,312.00","5,249",146,0.0278,224,0.1114,5.801272577,307,Walpole,"72,495"
25021403300,"6,904,086.00","191,914.00",25,21,"403,300","4,222",381,0.0902,"1,401",84,0.06,663,0.157,331,0.0784,86,0.0614,"3,097","1,864",0.6019,169,0.1209,"155,882","1,340","290,769,408.00","3,988",63,0.0158,56,0.0403,2.665682507,199,Needham,"44,105"
25021404100,"4,266,859.00","188,712.00",25,21,"404,100","4,025",986,0.245,"1,395",281,0.2014,494,0.1227,227,0.0564,146,0.1047,"2,818","1,995",0.708,285,0.2041,"143,250","1,372","264,964,896.00","3,704",282,0.076,91,0.0649,1.64744347,317,Wellesley,"74,175"
25017361300,"34,675,491.00","1,782,876.00",25,17,"361,300","6,246",718,0.115,"2,290",154,0.0672,"1,119",0.1792,553,0.0885,144,0.0629,"4,922","2,928",0.5949,434,0.1897,"139,517","2,209","481,867,008.00","5,987",11,0.0018,121,0.053,13.38828192,67,Concord,"15,060"
25021456102,"3,583,637.00","3,543.00",25,21,"456,102","4,945","1,190",0.2406,"1,950",334,0.1713,733,0.1482,337,0.0681,252,0.1292,"4,020","2,845",0.7076,651,0.334,"68,341","2,045","166,650,400.00","4,656",906,0.1946,213,0.109,1.383649981,285,Stoughton,"67,945"
25017351000,"668,253.00",0,25,17,"351,000","6,450","1,315",0.2039,"2,992",497,0.1661,430,0.0667,220,0.0341,127,0.0424,"6,078","4,949",0.8143,912,0.3047,"68,795","2,937","250,066,208.00","6,246",280,0.0449,682,0.2281,0.258013926,274,Somerville,"62,535"
25021400100,"864,905.00","11,958.00",25,21,"400,100","4,977","1,368",0.2749,"2,314",546,0.236,612,0.123,247,0.0496,108,0.0467,"4,409","2,823",0.6402,902,0.3898,"66,058","2,304","271,934,688.00","4,758",296,0.0623,785,0.3394,0.333941687,46,Brookline,"9,175"
25017353700,"549,395.00",0,25,17,"353,700","5,365","1,862",0.3471,"1,837",483,0.2629,363,0.0677,188,0.035,54,0.0294,"5,165","2,695",0.5218,739,0.4024,"55,455","1,732","156,386,000.00","5,258",239,0.0455,813,0.4428,0.212122595,49,Cambridge,"11,000"
25025010103,"273,022.00",0,25,25,"10,103","4,569","1,995",0.4366,490,187,0.3816,26,0.0057,18,0.0039,3,0.0061,"4,563","1,965",0.4307,389,0.7931,"18,542",464,"20,398,700.00","4,566",280,0.0613,346,0.7069,0.105414384,35,Boston,"7,000"
25017351203,"407,690.00",0,25,17,"351,203","4,241","1,002",0.2363,"1,876",383,0.2042,320,0.0755,150,0.0354,108,0.0576,"3,912","3,115",0.7963,441,0.2353,"81,919","1,853","159,592,800.00","4,066",262,0.0644,534,0.2849,0.157409989,274,Somerville,"62,535"
25025981100,"2,713,617.00","19,091.00",25,25,"981,100",418,334,0.799,85,77,0.9059,7,0.0167,1,0.0024,57,0.6706,351,44,0.1255,78,0.9216,"10,446",51,"955,900.00",404,18,0.0439,0,0,1.047733381,35,Boston,"7,000"
25025010300,"509,202.00",0,25,25,"10,300","4,861","1,480",0.3045,395,231,0.5848,51,0.0105,24,0.0049,43,0.1089,"4,773","2,260",0.4735,255,0.6444,"26,842",284,"10,938,800.00","4,826",159,0.033,335,0.8486,0.196603991,35,Boston,"7,000"
25017352700,"159,457.00",0,25,17,"352,700","2,057",895,0.4351,977,338,0.346,213,0.1035,106,0.0515,165,0.1689,"1,766","1,045",0.5915,609,0.6231,"31,808","1,101","56,494,200.00","1,964",354,0.1801,508,0.5204,0.061566692,49,Cambridge,"11,000"
25021421100,"6,951,486.00","242,352.00",25,21,"421,100","5,120","1,158",0.2262,"2,018",350,0.1734,759,0.1482,388,0.0758,301,0.1492,"4,127","2,646",0.6411,831,0.4118,"56,136","2,176","131,761,104.00","4,837",223,0.0461,68,0.0335,2.68398375,133,Holbrook,"30,455"
25021418102,"771,201.00","2,371.00",25,21,"418,102","3,377","1,108",0.3281,"1,575",427,0.2711,328,0.0971,122,0.0361,171,0.1086,"2,837","2,330",0.8212,492,0.3125,"59,740","1,568","127,682,000.00","3,150",297,0.0942,50,0.0319,0.297762371,243,Quincy,"55,745"
25021422200,"7,582,497.00",325,25,21,"422,200","6,815",738,0.1083,"2,932",249,0.0849,"1,051",0.1542,469,0.0688,292,0.0996,"5,670","4,062",0.7164,939,0.3203,"65,257","3,022","248,972,192.00","6,432",420,0.0653,204,0.0695,2.927618459,336,Weymouth,"78,972"
25025010500,"188,534.00","10,075.00",25,25,"10,500","3,044","1,074",0.3528,"1,655",582,0.3517,366,0.1202,202,0.0664,51,0.0308,"2,944","1,629",0.5533,926,0.5597,"39,628","1,692","127,097,600.00","2,981",339,0.1137,"1,071",0.6472,0.072793384,35,Boston,"7,000"
25025080401,"440,468.00",0,25,25,"80,401","2,710","2,510",0.9262,"1,225","1,103",0.9004,301,0.1111,104,0.0384,471,0.3845,"2,087","1,121",0.5369,906,0.7392,"16,300","1,246","36,735,600.00","2,479",583,0.235,811,0.6621,0.170065646,35,Boston,"7,000"
25025090400,"425,136.00",0,25,25,"90,400","3,659","3,570",0.9757,"1,148","1,107",0.9643,275,0.0752,114,0.0312,487,0.4242,"2,665","1,670",0.6265,741,0.6453,"32,851","1,122","48,211,400.00","3,356",653,0.1947,505,0.4403,0.164145927,35,Boston,"7,000"
25017356602,"1,251,594.00",0,25,17,"356,602","4,169",563,0.135,"1,691",181,0.107,680,0.1631,426,0.1022,124,0.0733,"3,284","2,312",0.7041,371,0.2193,"92,935","1,742","201,168,608.00","3,892",229,0.0588,111,0.0654,0.483243145,10,Arlington,"1,605"
25017333502,"1,443,449.00",0,25,17,"333,502","3,273",666,0.2035,"1,367",220,0.1609,541,0.1653,336,0.1027,151,0.1105,"2,736","1,971",0.7203,519,0.38,"58,750","1,358","104,516,800.00","3,089",361,0.1168,114,0.0832,0.557318775,347,Woburn,"81,035"
25017339300,"676,758.00","28,366.00",25,17,"339,300","2,890","1,310",0.4533,"1,237",481,0.3888,443,0.1533,250,0.0865,177,0.1431,"2,457","1,823",0.7419,369,0.2982,"78,710","1,197","96,883,296.00","2,751",155,0.0562,127,0.1028,0.261297725,176,Medford,"39,835"
25017333600,"8,883,132.00","150,939.00",25,17,"333,600","6,791","1,837",0.2705,"2,767",685,0.2476,775,0.1141,401,0.059,331,0.1196,"5,537","4,118",0.7438,868,0.3136,"69,250","2,685","223,482,800.00","6,320",549,0.0869,138,0.0499,3.42979644,347,Woburn,"81,035"
25017334200,"2,441,522.00",0,25,17,"334,200","3,968",242,0.061,"1,579",77,0.0488,561,0.1414,296,0.0746,125,0.0792,"3,099","2,258",0.7287,313,0.1984,"103,583","1,537","196,555,008.00","3,707",65,0.0175,77,0.0488,0.942676914,246,Reading,"56,130"
25021403500,"5,599,841.00","223,780.00",25,21,"403,500","5,684",840,0.1478,"2,110",236,0.1118,925,0.1627,558,0.0982,185,0.0877,"4,363","3,171",0.7269,392,0.1859,"97,314","2,249","302,567,616.00","5,315",338,0.0636,87,0.0414,2.162110698,199,Needham,"44,105"
