"year","average","firstQuartile","thirdQuartile","median","minimum","maximum","town"
"2010","3.04270423004127","2.61411074","3.50383728","2.93402697","1.3131213","3.88728006","MILTON"
"2010","2.9671721841793177","2.72","3.2028815","3","1.3995021","4.5","NATICK"
"2010","2.585379137809855","2.5","2.79999995","2.61633628","1.69660868","3.31422241","NEWTON"
"2010","3.0799035799999994","3.07990358","3.07990358","3.07990358","3.07990358","3.07990358","NORTH READING"
"2010","3.9226770097935617","3.9427824","4.04226362","3.9427824","3.13833648","4.24229259","NORWELL"
"2010","3.358534704222237","3.1875","3.7125","3.42988188","0.68238281","4.22110484","NORWOOD"
"2010","2.7805003307032234","2.2","3.2258878","2.90000009","0.31344668","4.5","PEABODY"
"2010","3.2687923205824747","3.00573125","3.48485","3.2076537","0.92306665","4.32706686","PEMBROKE"
"2010","2.492156737023802","2.00802667","2.90391631","2.62963207","0.71678594","4.07869122","QUINCY"
"2010","3.1895264848860068","2.82891651","3.13924894","3.13924894","2.82891651","3.67360434","RANDOLPH"
"2010","2.648145513625577","2.2201027","2.87180287","2.2201027","2.2201027","2.98139575","READING"
"2010","2.671586212822419","2.29999995","3","2.79999995","0.39499107","4.17609832","REVERE"
"2010","3.745687782202372","3.53530315","3.7125","3.53530315","3.53530315","4.08231946","ROCKLAND"
"2010","2.6320274731567377","2.3","3.18780649","2.71516622","0.65245079","3.5","SALEM"
"2010","2.9541636882781313","2.80682879","3.1875","3.0999999","1.07526362","4.04475938","SAUGUS"
"2010","3.159378965137793","2.91857734","3.40129789","3.11019114","2.12610341","3.68255217","SCITUATE"
"2010","3.3709218321454624","2.87655826","3.67498267","3.3586171","0.6539339","4.5","SHARON"
"2010","2.595553409505045","2.32514162","2.84349612","2.62251628","0.51397205","4.5","SOMERVILLE"
"2010","3.1677824580039267","2.94809319","3.40000009","3.28431308","1.38569165","3.73398583","SOUTHBOROUGH"
"2010","2.4107928141263546","2.06223469","2.63834566","2.42198441","1.75855403","3.380216","STONEHAM"
"2010","3.2322951933277686","2.87075725","3.62751929","3.08961779","0.29501855","4.5","STOUGHTON"
"2010","2.949901273965548","2.72","3.1875","3.01990578","1.71494256","4.5","SUDBURY"
"2010","3.2994861840811454","2.8748352","3.62752401","3.32350099","1.92681207","4.16720484","WALPOLE"
"2010","2.6505125927461166","2.23715873","3.18142182","2.66731153","0.97468699","3.97098714","WALTHAM"
"2010","2.2720327078561295","1.97085","2.53750695","2.2739439","1.53511242","2.83145799","WATERTOWN"
"2010","2.8380310999456833","2.32166866","2.96461708","2.8","1.89344234","4.5","WAYLAND"
"2010","3.155335943390444","2.9915","3.5","3.238175","0.64123529","3.5999999","WELLESLEY"
"2010","2.529807128184228","2.32462869","2.47099254","2.38806865","2.32462869","2.92793783","WENHAM"
"2010","3.1079377355625764","2.78128888","3.54402691","3.03750599","1.87322695","4.12587082","WESTON"
"2010","3.2081739718775175","3.05625","3.61443088","3.40972873","1.68218396","3.97346345","WESTWOOD"
"2010","2.7233087791570854","2.37079764","3.09213972","2.72074486","0.14088397","3.83733814","WEYMOUTH"
"2010","2.98132263059421","2.8","2.93521135","2.8","1.30726253","3.69439268","WILMINGTON"
"2010","2.414554013055596","2.25197842","2.48351041","2.35822598","1.91407607","3.38913297","WINCHESTER"
"2010","2.5156874492401244","2.1745065","2.87389612","2.55843933","0.4453788","3.7125","WOBURN"
"2010","3.043145814405963","2.68951346","3.16362206","2.88119456","2.34560527","3.73826428","WRENTHAM"
"2011","3.0837182150275546","2.72","3.33958393","3.04618433","2.27008624","3.7125","ACTON"
"2011","3.1410283717009877","2.66470705","3.76044444","2.92383419","1.28430169","4.5","ARLINGTON"
"2011","3.577679297634439","2.8","4.258","2.8","2.7","4.39052031","BEDFORD"
"2011","2.804462074301145","2.6286334","2.92169903","2.87563809","2.33354436","3.13282317","BELLINGHAM"
"2011","4.5","4.5","4.5","4.5","4.5","4.5","BELMONT"
"2011","2.6718686171062846","2.52625412","2.66699714","2.65461718","1.55023041","3.86863757","BEVERLY"
"2011","2.446234014292515","1.94724131","2.91163226","2.42935101","0.04030601","4.5","BOSTON"
"2011","2.843843983948825","2.72","2.72","2.72","2.72","3.3181734","BOXBOROUGH"
"2011","3.0717075859391105","2.61349335","3.56229181","2.9","2.04675","3.6464917","BRAINTREE"
"2011","2.5565802771511574","2.29999995","2.79999995","2.53355498","1.60000002","4.17276527","BROOKLINE"
"2011","3.9253441313678357","3.5999999","4.36277836","3.90973451","2.28596345","4.5","BURLINGTON"
"2011","2.7547444942758177","2.21882773","3.2","2.74360298","0","4.30474137","CAMBRIDGE"
"2011","3.2716833332766977","3.08734654","3.48690499","3.20053417","0.23616025","3.74538398","CANTON"
"2011","3.4328930136004114","2.781471","3.76404669","3.19472247","2.30277251","4.4","CHELSEA"
"2011","3.226581406072223","2.81891809","3.47125469","3.20602273","2.39996793","3.69362636","COHASSET"
"2011","2.627386368764995","2.229517","2.9786222","2.55205749","1.07594169","3.78503297","CONCORD"
"2011","2.635372343113928","2.2","2.95933683","2.63448385","0.02887139","3.99183912","DANVERS"
"2011","2.9017201636176595","2.47356591","3.07937587","2.72858239","1.04230344","4.5","DEDHAM"
"2011","3.1508668257965677","2.96372375","3.296","3.18127782","2.96372375","3.36445608","DOVER"
"2011","3.9459158116742348","3.82919251","4.20807692","3.86993973","3.03460124","4.45431523","DUXBURY"
"2011","2.0845513645279827","1.86506832","1.86506832","1.86506832","1.86506832","2.27355386","ESSEX"
"2011","2.8455966739373326","2.56188499","3.24078925","2.84055367","1.10000002","3.76604692","EVERETT"
"2011","3.764286859904954","3.1","4.42030696","3.80092996","2.28991927","4.5","FOXBOROUGH"
"2011","2.655049615057897","2.40088937","2.72","2.69830181","0.492761","3.61589761","FRAMINGHAM"
"2011","2.8402859910941793","2.55821354","2.846516","2.79999995","1.76525195","3.7902203","FRANKLIN"
"2011","2.427251883390098","2.17023529","2.64027816","2.3867745400000002","1.47572182","3.0680844","GLOUCESTER"
"2011","3.0159548647155723","2.72314232","3.45872117","2.925","1.88049449","4.15103686","HANOVER"
"2011","3.0626273288865598","2.52614412","3.55804523","2.8312246","1.1278481","4.37081065","HINGHAM"
"2011","4.272863062198425","4.40210098","4.5","4.49129082","2.40000009","4.5","LEXINGTON"
"2011","3.4889604192623787","3.08395136","3.7888203","3.61406249","2.02892216","4.5","LINCOLN"
"2011","3.8099391502159805","2.67760459","4.5","3.60932142","2.58603926","4.5","LITTLETON"
"2011","2.56041420908778","2.32405233","2.74210037","2.60391896","1.43845053","3.47167445","LYNN"
"2011","3.480497071860042","3.04325842","3.49514824","3.2630597","2.62850752","4.5","LYNNFIELD"
"2011","2.483307393814316","1.93381487","2.74922458","2.51512817","1.17163636","4.5","MALDEN"
"2011","2.578793309917217","2.15492451","2.67733902","2.32332099","1.96876828","3.56435993","MANCHESTER"
"2011","3.219174214657959","2.8","3.7","3.1","1.79746648","4.5","MARLBOROUGH"
"2011","3.2528471775620056","3.07345036","3.53507942","3.1875","1.75106514","4.36136246","MARSHFIELD"
"2011","3.063519140731055","2.72","3.34800265","3.08379401","1.8633147","3.66","MAYNARD"
"2011","3.381259847526303","3.11350163","3.62216245","3.55757182","2.72","3.73703477","MEDFIELD"
"2011","2.6281313930171954","2.17411813","3.20000004","2.78848135","0.0737169","3.66536051","MEDFORD"
"2011","2.865788111473093","2.49981373","3.16772716","2.77367118","2.17709934","3.70945573","MEDWAY"
"2011","2.9214525647707505","2.612","2.80362407","2.612","2.612","3.17565333","MELROSE"
"2011","2.7395636474487204","2.35759886","2.84503057","2.64859119","1.87006197","4.01946796","MIDDLETON"
"2011","3.2500393485428085","2.44747066","3.5011407","3.5","1.7495","3.56512694","MILFORD"
"2011","3.3722506742782596","3.08382887","3.57102844","3.48531449","2.72","3.68172449","MILLIS"
"2011","3.0583564153163234","2.62535354","3.50383728","2.93402697","2.07498889","3.88728006","MILTON"
"2011","3.020100327959394","2.72","3.29999995","3","2.27843421","4.5","NATICK"
"2011","2.6400773337510794","2.5","2.79999995","2.70000004","1.772","3.31422241","NEWTON"
"2011","3.0799035799999994","3.07990358","3.07990358","3.07990358","3.07990358","3.07990358","NORTH READING"
"2011","3.989962474631386","3.96338851","4.18223303","4.04226362","3.07145464","4.30168342","NORWELL"
"2011","3.634486366307918","3.47647058","3.85243722","3.7","0.85446195","4.5","NORWOOD"
"2011","2.8047144381748277","2.39249513","3.21017398","2.90000009","1.63577484","3.89535558","PEABODY"
"2011","3.2788322970212262","3.00573125","3.48485","3.2076537","0.88511358","4.39924037","PEMBROKE"
"2011","2.521746451352252","2.00802667","2.90391631","2.6527027","0.71678594","4.09123049","QUINCY"
"2011","3.2145454974090857","3.13924894","3.13924894","3.13924894","3.13924894","3.5388095","RANDOLPH"
"2011","2.648030374677453","2.2201027","2.87180287","2.2201027","2.2201027","2.98139575","READING"
"2011","2.773015188237094","2.5999999","3.07679281","2.8471411","0.77852812","4.5","REVERE"
"2011","3.7393452269715137","3.5239866","3.7125","3.5239866","3.5239866","4.08231946","ROCKLAND"
"2011","2.651471368908434","2.30811371","3.18780649","2.71516622","0.94602043","3.5","SALEM"
"2011","3.0274188385781042","2.9","3.1","3.05436363","1.27661201","4.5","SAUGUS"
"2011","3.151020187147319","2.9776899","3.40129789","3.11019114","2.12610341","3.68255217","SCITUATE"
"2011","3.66367085715185","3.07305685","4.15586242","3.6075","2.28576474","4.5","SHARON"
"2011","2.6835101308718605","2.37898287","2.84717747","2.66184679","0.52806172","4.5","SOMERVILLE"
"2011","3.2413100163751767","3.05126709","3.40000009","3.29944699","2.63196843","3.73398583","SOUTHBOROUGH"
"2011","2.403973088330048","2.02005936","2.63834566","2.40620059","1.75855403","3.41771193","STONEHAM"
"2011","3.2394019208372313","2.87075725","3.62751929","3.08961779","2.46151104","4.5","STOUGHTON"
"2011","3.4902370333034605","3.1","3.55151695","3.3124031","2.72","4.5","SUDBURY"
"2011","3.3023150287834224","2.9626439","3.62752401","3.10456595","2.12517236","4.5","WALPOLE"
"2011","3.3651247641284634","3.1637037","3.7","3.53448717","2","4.1","WALTHAM"
"2011","2.5353692735231217","2","2.72796985","2.31145228","1.53511242","4.5","WATERTOWN"
"2011","3.2361580994192956","2.8","3.7","2.96461708","2.2","4.5","WAYLAND"
"2011","3.2372926989027673","3.02352708","3.5","3.27331669","2.2","3.5999999","WELLESLEY"
"2011","2.529807128184228","2.32462869","2.47099254","2.38806865","2.32462869","2.92793783","WENHAM"
"2011","4.442733701764402","4.5","4.5","4.5","3.7","4.5","WESTON"
"2011","3.3960278968176083","3.1","3.65348837","3.44640371","2.29999995","4.5","WESTWOOD"
"2011","2.7758609090967177","2.40632881","3.10799679","2.72074486","0.98526315","3.84254589","WEYMOUTH"
"2011","3.1239066916703138","2.8","3.30773512","3.06578631","2.8","3.47240016","WILMINGTON"
"2011","2.7414553485120843","2.48351041","3.1","2.8","1.89660095","3.33558776","WINCHESTER"
"2011","2.8075965756893355","2.31867003","3.10734987","2.72742369","0.4453788","4.5","WOBURN"
"2011","3.1296265260220317","2.9","3.20560897","2.95391304","1.62699662","4.18721624","WRENTHAM"
"2012","3.07362026606055","2.824973","3.28158132","3.063123","1.9","4.31267426","ACTON"
"2012","3.344691444638223","2.52407","4.27925077","3.219203","1.682466","4.5","ARLINGTON"
"2012","2.8165902639479596","2.42923626","3.29488701","2.67257789","1.609958","3.660852","ASHLAND"
"2012","3.063721664125476","2.8","2.99145797","2.99145797","2.73411123","3.60670159","BEDFORD"
"2012","2.5490856536719733","2.29094185","2.8","2.6","1.20620634","3.55562221","BELLINGHAM"
"2012","3.3366436387123914","2.53223451","4.37784817","3.29527668","1.29675","4.5","BELMONT"
"2012","2.5912718645643658","2.42093606","2.733038","2.6","1.55857","3.776469","BEVERLY"
"2012","3.1700581065244124","3.185054","3.21084062","3.185054","2.657372","3.323174","BOLTON"
"2012","2.5706970518704138","2.211615","2.86328008","2.551114","1.32534329","4.5","BOSTON"
"2012","2.448784566740336","2.2","2.46794098","2.41217515","2.2","2.5817472","BOXBOROUGH"
"2012","2.9969382112273935","2.55160099","3.36974518","2.962239","1.4865","4.5","BRAINTREE"
"2012","2.6625990244645914","2.425974","2.9293047","2.671594","1.1930446","3.865067","BROOKLINE"
"2012","2.9622994043715067","2.407469","3.55520338","3.078522","1.950995","4.33162378","BURLINGTON"
"2012","2.3862890528533085","2.005073","2.62437241","2.262602","1.308579","4.5","CAMBRIDGE"
"2012","3.0993846291765053","2.71511285","3.404256","3","1.701157","4.5","CANTON"
"2012","2.849227683585829","2.596737","2.992025","2.70046592","1.575496","4.44312671","CHELSEA"
"2012","3.3035048909437728","2.88459838","3.59412137","3.19544697","2.2365","3.95104944","COHASSET"
"2012","3.031533869960262","2.564982","3.52994422","2.82228858","1.482","4.5","CONCORD"
"2012","2.9583864424021242","2.48315075","3.3832525","2.74449621","1.482","4.5","DANVERS"
"2012","3.1088098259198946","2.716483","3.467433","3.05623602","1.499978","4.5","DEDHAM"
"2012","4.203413965659568","4.10227272","4.276202","4.15474601","3.97836638","4.5","DOVER"
"2012","3.4620623163726707","2.99569654","4.00907031","3.40110229","1.857","4.5","DUXBURY"
"2012","4.416466164084745","4.34452693","4.34452693","4.34452693","4.34452693","4.5","ESSEX"
"2012","2.7169224052396515","2.0999999","3.11175541","2.74967195","1.10000002","4.5","EVERETT"
"2012","3.1691223134529367","2.659067","3.7125","2.9","1.32839767","4.5","FOXBOROUGH"
"2012","3.103557540162115","2.42625","3.7125","2.97732385","1.107","4.5","FRAMINGHAM"
"2012","2.5168638199734747","2.08759","2.839904","2.44572101","1.47337864","3.56180748","FRANKLIN"
"2012","3.5308872419735775","2.79999995","4.42392484","3.78273396","1.482","4.5","GLOUCESTER"
"2012","2.7814240777223422","2.27926579","2.80440111","2.66331236","1.9","4.32665014","HAMILTON"
"2012","2.84017525624137","2.33176715","3.22208936","2.89558045","1.685298","4.28721257","HANOVER"
"2012","2.855868450681617","2.55786973","3.28127385","2.753834","1.797236","3.79999995","HINGHAM"
"2012","2.6361019170811018","2.16326111","3.16418629","2.449804","1.482","4.49638223","HOLBROOK"
"2012","2.8317445282411997","2.44472668","3.21815768","2.77005097","1.9","4.37949224","HOLLISTON"
"2012","2.4915080930814155","2.2","2.79871216","2.45502438","1.482","3.7125","HOPKINTON"
"2012","2.531414150165228","2.162273","2.78370655","2.45618986","1.107","4.5","HUDSON"
"2012","2.553374405897427","2.225683","2.654085","2.59585385","1.67175","3.69312131","IPSWICH"
"2012","3.405742837383751","2.6","4.20940594","3.29833125","1.11071282","4.5","LEXINGTON"
"2012","3.3717078688708493","2.814555","4.29470901","3.23105136","1.61771166","4.5","LINCOLN"
"2012","3.094860250464231","2.47198304","3.56046569","2.88905164","1.27824277","4.5","LITTLETON"
"2012","2.5585904209019983","2.17145824","2.8888183","2.50854458","1.107","3.7125","LYNN"
"2012","2.709335485009283","2.22755705","2.8196366","2.6","1.84456501","3.7125","LYNNFIELD"
"2012","2.4244518020494334","2.12174442","2.66582331","2.336038","1.610533","4.013128","MALDEN"
"2012","4.265073208135022","3.7125","4.5","4.47674599","3.49148006","4.5","MANCHESTER"
"2012","2.8334619222204633","2.38664925","3.1875","2.817056","1.31713043","4.484303","MARBLEHEAD"
"2012","2.5629154602671558","2.15566733","2.8442363","2.44752865","1.75403991","4.5","MARLBOROUGH"
"2012","3.040348735938718","2.75","3.29953771","3.05773976","1.93221155","4.5","MARSHFIELD"
"2012","2.3116528726759578","1.97438645","2.62094445","2.273628","1.10876056","3.39201919","MAYNARD"
"2012","3.0466726845755763","2.78085619","3.3540961","2.93534248","1.809264","3.72246361","MEDFIELD"
"2012","2.7607919912164802","2.27869453","3.18573936","2.763418","1.39999997","4.5","MEDFORD"
"2012","3.0119921825899447","2.66062","3.55324","3.15737187","1.34760457","4.27086165","MEDWAY"
"2012","3.0093413005741807","2.6544767","3.46648782","3.011955","1.692876","3.7125","MELROSE"
"2012","2.7242483355039964","2.278416","3.037173","2.72","1.55283011","3.63978583","MIDDLETON"
"2012","2.6082127026840953","2.2365","2.9","2.6","1.26331062","4.5","MILFORD"
"2012","2.838726775727163","2.7055485","3.01891867","2.8","2.017219","3.39674035","MILLIS"
"2012","2.7999983210359427","2.40083","3.14984843","2.72055378","1.107","4.46225571","MILTON"
"2012","2.6625","2.6625","2.6625","2.6625","2.6625","2.6625","NAHANT"
"2012","2.9074399331080882","2.37606297","3.18803516","2.74000952","1.628592","4.5","NATICK"
"2012","2.7322533972980554","2.436306","3.10958848","2.71496473","1.52818196","3.618698","NEEDHAM"
"2012","2.78324641589704","2.2287257","3.15866625","2.69750987","1.540189","4.5","NEWTON"
"2012","2.514439559804535","2.2","2.62009874","2.44481898","1.88010691","4.098403","NORTH READING"
"2012","3.366972131576326","3.050483","3.39902924","3.31349856","1.482","4.5","NORWELL"
"2012","3.1867521776725436","3.02902577","3.34086147","3.16991232","2.10024326","4.5","NORWOOD"
"2012","2.8668550733473395","2.59271876","3.08516844","2.72","1.50641791","4.5","PEABODY"
"2012","2.8548290708894384","2.21733687","3.31247502","2.8275108","1.107","4.36070705","PEMBROKE"
"2012","2.688250190791986","2.189515","3.026667","2.750379","1","4.5","QUINCY"
"2012","2.988746936754648","2.277439","3.65230491","2.896425","1.107","4.46750132","RANDOLPH"
"2012","2.561854529985598","2.36049442","2.64951188","2.57511277","1.482","4.5","READING"
"2012","2.7334638621251557","2.40206294","2.90000009","2.7945","1.65311","4.16301639","REVERE"
"2012","2.9408333881362667","2.63632894","2.93149224","2.93149224","2.63632894","3.47050748","ROCKLAND"
"2012","1.8677221470692629","1.66900527","1.98830538","1.80249418","1.482","2.6625","ROCKPORT"
"2012","2.7739456000148066","2.268223","3.20000004","2.74856189","1","4.5","SALEM"
"2012","2.795245260521246","2.36414","3.0999999","2.79879059","1.482","4.30655991","SAUGUS"
"2012","3.0485165891131376","2.82732396","3.19912386","3.06425415","1.723613","3.7125","SCITUATE"
"2012","2.964183237977988","2.48315439","3.27530948","2.96284078","1.87303361","4.5","SHARON"
"2012","2.849850214647825","2.6","2.80026024","2.73064332","2.088756","4.5","SHERBORN"
"2012","2.4697517605057633","2.2","2.69211695","2.430187","1.509649","3.88547915","SOMERVILLE"
"2012","2.6840710908697245","2.48807378","2.79665351","2.72580158","1.9","3.32174456","SOUTHBOROUGH"
"2012","2.5317679135412856","2.17001716","2.88971387","2.5158267","1.88826654","3.7125","STONEHAM"
"2012","3.4929730419680998","2.70994391","4.20884","3.49420811","1.844121","4.5","STOUGHTON"
"2012","2.621313512793132","2.20036697","2.97677709","2.484241","1.67175","3.83644704","STOW"
"2012","2.8217536645681536","2.57661627","3.07812462","2.85968393","1.90187441","3.82844919","SUDBURY"
"2012","2.219605085157304","1.99369322","2.434677","2.17864094","1.107","3.44024","SWAMPSCOTT"
"2012","2.7735715056613524","2.37877025","2.80796081","2.6","1.89365404","4.11424004","TOPSFIELD"
"2012","2.391063081768177","1.8615","2.68859689","2.44028997","1.5133238","4.5","WAKEFIELD"
"2012","2.82954447057447","2.424265","3.1875","2.88843534","1.1319005","4.5","WALPOLE"
"2012","2.7730599849035587","2.364816","3.07473349","2.774986","1.837752","4.5","WALTHAM"
"2012","2.1196381193668095","1.8615","2.285587","2.052314","1.29675","3.69236111","WATERTOWN"
"2012","2.8765940194463018","2.57968182","3.22395292","2.84821582","1.810168","4.46729255","WAYLAND"
"2012","2.573975847023909","2.25083481","2.76439745","2.54038346","1.58645156","4.25353743","WELLESLEY"
"2012","3.3542978415039904","2.98227854","3.7125","3.357443","2.50247435","3.7125","WENHAM"
"2012","3.108652285813962","2.6625","3.54982671","3.10435303","1.740243","4.45847609","WESTON"
"2012","2.801880705151939","2.44290676","3.00305","2.70526315","1.67175","4.5","WESTWOOD"
"2012","2.6270190275447485","2.2365","2.83206797","2.6","1.60000002","4.5","WEYMOUTH"
"2012","2.8064760118225753","2.4001058","3.11134032","2.64794832","1.73990944","4.5","WILMINGTON"
"2012","2.593368345814881","1.95816806","3.12450638","2.39950632","1.482","4.5","WINCHESTER"
"2012","2.5944992978297146","2.29140598","2.897408","2.683419","0","3.807","WOBURN"
"2012","2.468758812502693","2.17967382","2.67702379","2.48950514","1.57942176","3.02333219","WRENTHAM"
"2013","3.059615652831757","2.82873578","3.27176515","3.01680661","1.9","4.31267426","ACTON"
"2013","3.363455821807232","2.53451355","4.30013476","3.317426","1.682466","4.5","ARLINGTON"
"2013","2.788860042094447","2.46497018","3.17253203","2.70031314","1.60965506","3.66640391","ASHLAND"
"2013","3.0640631171173958","2.8","2.99271717","2.99271717","2.73411123","3.60670159","BEDFORD"
"2013","2.5480538266115893","2.32067923","2.8","2.6","1.20921597","3.49843814","BELLINGHAM"
"2013","3.336742551092118","2.53223451","4.37792141","3.2405313","1.29675","4.5","BELMONT"
"2013","2.5869450115494743","2.4030598","2.72065997","2.6","1.56895017","3.76758904","BEVERLY"
"2013","3.1700328978498122","2.657372","3.21157078","3.185054","2.657372","3.323174","BOLTON"
"2013","2.5722059238339816","2.21975132","2.86328008","2.55727402","1.33754474","4.5","BOSTON"
"2013","2.448784566740336","2.2","2.46794098","2.41217515","2.2","2.5817472","BOXBOROUGH"
"2013","3.0037234097334573","2.60135674","3.36974518","2.96103447","1.4865","4.5","BRAINTREE"
"2013","2.64741965201845","2.425974","2.8292021","2.68030172","1.10253845","3.865067","BROOKLINE"
"2013","2.9628271959223813","2.407469","3.55520338","3.078522","1.950995","4.33162378","BURLINGTON"
"2013","2.3807361753303593","1.99976649","2.62437241","2.25699079","1.308579","4.5","CAMBRIDGE"
"2013","3.0994176483628997","2.70885826","3.41153568","2.99298091","1.701157","4.5","CANTON"
"2013","2.8540558365844575","2.59865638","3.05608253","2.70046592","1.575496","4.44312671","CHELSEA"
"2013","3.3035048909437728","2.88459838","3.59412137","3.19544697","2.2365","3.95104944","COHASSET"
"2013","3.031436623443828","2.564982","3.53006618","2.82228858","1.482","4.5","CONCORD"
"2013","2.9597315767990593","2.49569643","3.3832525","2.79976265","1.482","4.5","DANVERS"
"2013","3.1245624785317965","2.71796401","3.64182816","3.070182","1.499978","4.5","DEDHAM"
"2013","4.222038906130069","4.1226278","4.276202","4.15474601","4.10227272","4.437745","DOVER"
"2013","3.4630191052684567","2.99569654","4.00907031","3.40110229","1.857","4.5","DUXBURY"
"2013","4.4223133368474565","4.35541229","4.35541229","4.35541229","4.35541229","4.49999697","ESSEX"
"2013","2.7197691575514185","2.0999999","3.11193432","2.772603","1.10000002","4.5","EVERETT"
"2013","3.16610415511912","2.659067","3.7125","2.881038","1.107","4.5","FOXBOROUGH"
"2013","3.1037571870031675","2.48509977","3.68197705","2.94165752","1.107","4.5","FRAMINGHAM"
"2013","2.51741012090281","2.09799276","2.82983885","2.44633862","1.478039","3.56180748","FRANKLIN"
"2013","3.542541419276833","2.91773049","4.36859505","3.7125","1.482","4.5","GLOUCESTER"
"2013","2.7814204930740263","2.27857653","2.79977821","2.65643605","1.91182416","4.31884634","HAMILTON"
"2013","2.8279564040312706","2.31735952","3.22208936","2.89558045","1.685298","4.28727661","HANOVER"
"2013","2.8543761043547766","2.55786973","3.28127385","2.753834","1.797236","3.79999995","HINGHAM"
"2013","2.64691074450619","2.19708991","3.16418629","2.510718","1.482","4.49638223","HOLBROOK"
"2013","2.8317343084032767","2.44472668","3.21815768","2.768186","1.9","4.37949224","HOLLISTON"
"2013","2.4567526482230853","2.18024961","2.8","2.44509238","1.48292703","3.70428255","HOPKINTON"
"2013","2.53537800777977","2.162273","2.78358231","2.45618986","1.107","4.5","HUDSON"
"2013","2.553169575199182","2.23205663","2.65233217","2.6","1.67175","3.69045786","IPSWICH"
"2013","3.403305933639063","2.6","4.30973625","3.29790659","1.11108119","4.5","LEXINGTON"
"2013","3.3733505454527153","2.814555","4.23648749","3.23105136","1.61773649","4.5","LINCOLN"
"2013","3.095089800072935","2.47198304","3.56046569","2.88905164","1.27824277","4.5","LITTLETON"
"2013","2.5605265592038875","2.16345338","2.89494765","2.50854458","1.107","3.7125","LYNN"
"2013","2.7164551183438808","2.24857559","2.8196366","2.6","1.84456501","3.7125","LYNNFIELD"
"2013","2.427339486510762","2.119277","2.74152477","2.336038","1.610533","3.98936042","MALDEN"
"2013","4.262488022502257","3.7125","4.5","4.47323524","3.49101291","4.5","MANCHESTER"
"2013","2.8339694121678978","2.38664925","3.1875","2.817056","1.33600415","4.484303","MARBLEHEAD"
"2013","2.5816908164652683","2.15716956","2.83330433","2.47428351","1.75403991","4.5","MARLBOROUGH"
"2013","3.0242742519438774","2.74935905","3.29953771","3.05159474","1.93221155","4.26306583","MARSHFIELD"
"2013","2.3115504621253793","1.97438645","2.65112462","2.26621039","1.15536966","3.39201919","MAYNARD"
"2013","3.0429058323274902","2.76756677","3.35163469","2.92976556","1.809264","3.73465278","MEDFIELD"
"2013","2.7602730672825206","2.274135","3.18573936","2.76504388","1.39999997","4.48558286","MEDFORD"
"2013","3.012090900921037","2.66062","3.54821878","3.15737187","1.34760457","4.27822681","MEDWAY"
"2013","3.0093318353588634","2.6544767","3.46648782","3.011955","1.692876","3.7125","MELROSE"
"2013","2.7240508245030246","2.20356136","3.037173","2.72","1.55283011","3.63978583","MIDDLETON"
"2013","2.6136342073997376","2.2365","2.908829","2.6","1.2643203","4.5","MILFORD"
"2013","2.838746554064254","2.7055485","3.01891867","2.8","2.017219","3.39758689","MILLIS"
"2013","2.7973573085015953","2.41141436","3.13805","2.718603","1.107","4.46225571","MILTON"
"2013","2.6625000000000005","2.6625","2.6625","2.6625","2.6625","2.6625","NAHANT"
"2013","2.904405936221174","2.40305723","3.16867659","2.74000952","1.66914885","4.5","NATICK"
"2013","2.6510039797053295","2.36166325","2.96910438","2.672531","1.52818196","3.61703221","NEEDHAM"
"2013","2.7771098516881865","2.2287257","3.19591828","2.6928468","1.540189","4.5","NEWTON"
"2013","2.5141986771213687","2.2","2.61915276","2.44634484","1.88805456","4.09318911","NORTH READING"
"2013","3.3667910971822637","3.03821289","3.39870521","3.31349856","1.48484016","4.5","NORWELL"
"2013","3.17513591079199","3.01577934","3.34066881","3.15695211","2.10024326","4.5","NORWOOD"
"2013","2.8631969697039863","2.59237223","3.05869785","2.722364","1.50641791","4.5","PEABODY"
"2013","2.8560559575611473","2.21735562","3.28775273","2.85693379","1.107","4.36070705","PEMBROKE"
"2013","2.717454618815369","2.2","3.14104139","2.796733","1","4.4052591","QUINCY"
"2013","2.979925084381222","2.27937938","3.5999999","2.90504796","1.107","4.48223143","RANDOLPH"
"2013","2.5617625970765285","2.36263733","2.65235919","2.58076229","1.482","4.5","READING"
"2013","2.7404299924168347","2.40217005","2.98111283","2.78864336","1.65311","4.16301639","REVERE"
"2013","2.9447175061669624","2.63632894","2.9584236","2.76971875","2.63632894","3.44832083","ROCKLAND"
"2013","1.868375041391415","1.66479765","1.98830538","1.80552228","1.482","2.65525973","ROCKPORT"
"2013","2.7739639314683946","2.25869813","3.20000004","2.74896447","1","4.5","SALEM"
"2013","2.795407602528097","2.33546377","3.0999999","2.799853","1.482","4.30655991","SAUGUS"
"2013","3.0407556583564124","2.82732396","3.19912386","3.06425415","1.723613","3.7125","SCITUATE"
"2013","2.89227282588383","2.51335266","3.1875","2.9402336","1.87240958","4.19231337","SHARON"
"2013","2.856812502852726","2.6","2.80026024","2.71838994","2.088756","4.5","SHERBORN"
"2013","2.467552738918388","2.2","2.69211695","2.430187","1.509649","3.83660189","SOMERVILLE"
"2013","2.6851660528514776","2.47042997","2.84449748","2.71771853","1.9","3.28424021","SOUTHBOROUGH"
"2013","2.53185763951773","2.17815869","2.88971387","2.5158267","1.89183292","3.7125","STONEHAM"
"2013","3.4875446837832986","2.69263986","4.29933444","3.47757657","1.775766","4.5","STOUGHTON"
