bridgeId,healthIndex,year,structDef,deckArea,town
9PU,0.9984,2012,FALSE,437.41,Scituate
9PV,1,2012,FALSE,294,Weymouth
9PW,1,2012,FALSE,1254,Boston
9Q3,0.9815,2012,FALSE,1119.3,Boston
9Q4,1,2012,FALSE,562.48,Boston
9Q5,1,2012,FALSE,650.328,Boston
9Q6,1,2012,FALSE,3381,Boston
9Q7,1,2012,FALSE,2587.35,Boston
9QB,0.772,2012,FALSE,111.0234,Boston
9QC,0.9992,2012,FALSE,204.6,Boston
9QD,0.777777778,2012,FALSE,329.64,Boston
9QK,0.777777778,2012,FALSE,145044,Boston
9QL,0.9767,2012,FALSE,2161.32,Boston
9QM,0.9751,2012,FALSE,486.092466,Boston
9QN,0.9776,2012,FALSE,819.64539,Boston
9QP,0.9901,2012,FALSE,381.04,Boston
9QR,1,2012,FALSE,752.76,Boston
9QW,0.8734,2012,FALSE,367.5,Boston
9QX,1,2012,FALSE,811.44,Boston
9QY,1,2012,FALSE,1660.12,Boston
9RM,1,2012,FALSE,714.67,Boston
9RN,0.994,2012,FALSE,1239.84,Boston
9RP,1,2012,FALSE,1192.74,Boston
9RQ,1,2012,FALSE,267.81,Boston
9RR,1,2012,FALSE,228.34,Boston
9TH,0.9677,2012,FALSE,336.72,Boston
9TT,0.9805,2012,FALSE,2077.7,Boston
9TX,0.9792,2012,FALSE,2288.79,Boston
9TY,1,2012,FALSE,1941.04,Boston
4.00E+02,0.8491,2012,FALSE,1743.7,Somerville
4.00E+03,0.7627,2012,FALSE,3266.92,Somerville
4.00E+04,0.5628,2012,FALSE,552.75,Somerville
4.00E+05,0.5646,2012,TRUE,2060.24,Somerville
4.00E+06,0.6344,2012,TRUE,3312.4,Somerville
4.00E+07,0.9391,2012,FALSE,1781.64,Everett
4.00E+08,0.9824,2012,FALSE,842.14,Everett
4.00E+09,0.6967,2012,TRUE,2560.95,Everett
4EA,0.6293,2012,FALSE,667.87,Everett
4EB,0.572,2012,FALSE,724.68,Everett
4EC,0.777777778,2012,FALSE,756.36,Malden
4ED,-1,2012,TRUE,127.33,Boston
4EE,0.7465,2012,TRUE,124.12,Boston
4EF,-1,2012,FALSE,1207.05,Boston
4EX,0.5861,2012,TRUE,12287.84,Boston
4EY,0.9699,2012,FALSE,14913.74,Boston
4F0,0.5136,2012,TRUE,21147.75,Boston
4F1,0.5402,2012,FALSE,494.46,Boston
4F2,-1,2012,TRUE,1364.51,Boston
4F3,-1,2012,TRUE,1196.8,Boston
4F4,0.7453,2012,FALSE,1206,Boston
4F5,1,2012,FALSE,546.05,Boston
4F6,-1,2012,FALSE,10180.29,Boston
4F7,0.8868,2012,FALSE,9277.97,Boston
4F8,0.6764,2012,FALSE,1506.25,Boston
4F9,0.6804,2012,FALSE,340.2,Boston
4FA,1,2012,FALSE,441.75,Boston
4FB,0.6446,2012,FALSE,56.95,Boston
4FC,1,2012,FALSE,583.68,Boston
4FD,0.6606,2012,TRUE,933.04,Boston
4FE,0.5965,2012,TRUE,1509.72,Boston
4FF,-1,2012,TRUE,1386.84,Boston
4FG,1,2012,TRUE,657.58,Boston
4FH,-1,2012,TRUE,467.2,Boston
4FJ,-1,2012,TRUE,415.87,Boston
4FK,-1,2012,TRUE,1830.92,Boston
4FL,-1,2012,FALSE,1088,Boston
4FM,0.9263,2012,FALSE,1481.76,Boston
4FN,0.8513,2012,TRUE,462.56,Boston
4FP,0.6703,2012,FALSE,439.68,Boston
4FQ,0.815,2012,FALSE,588.99,Boston
4FR,0.8807,2012,FALSE,9205.8,Boston
4FT,0.8814,2012,FALSE,618.8,Boston
4FU,0.9655,2012,FALSE,730.55,Boston
9WP,-1,2012,FALSE,87.36,Arlington
4NM,0.9359,2012,FALSE,220.16,Southborough
4NN,0.8457,2012,FALSE,220.16,Southborough
4NP,0.7391,2012,FALSE,603.72,Southborough
4NQ,0.7716,2012,FALSE,612.492,Southborough
4NR,0.8867,2012,FALSE,215.9,Southborough
4NT,0.8943,2012,FALSE,240.8,Southborough
4NU,0.9979,2012,FALSE,670.09,Hopkinton
4NV,0.7052,2012,FALSE,927.42,Hopkinton
4NW,-1,2012,FALSE,670.8,Hopkinton
4NX,-1,2012,FALSE,670.8,Hopkinton
4NY,0.8102,2012,FALSE,665.7,Ashland
4P0,0.973,2012,FALSE,1200.73,Framingham
4P1,0.5337,2012,FALSE,606.72,Framingham
4P2,0.6984,2012,FALSE,950.3,Framingham
4P3,0.7176,2012,FALSE,817,Framingham
4P4,-1,2012,FALSE,1219.74,Framingham
4P5,0.7322,2012,FALSE,742.95,Framingham
4P6,0.7951,2012,FALSE,742.95,Framingham
4P7,0.7748,2012,FALSE,1021.14,Framingham
4P8,0.8775,2012,FALSE,1021.14,Framingham
4P9,0.7897,2012,FALSE,391.55,Framingham
4PA,0.9795,2012,FALSE,391.55,Framingham
4PB,0.7904,2012,FALSE,691.92,Framingham
4EG,-1,2012,TRUE,4237.44,Boston
4EH,0.6086,2012,FALSE,490.44,Boston
4EJ,0.9673,2012,FALSE,377.85,Boston
4EK,-1,2012,FALSE,85.54,Boston
4EL,-1,2012,TRUE,4305.99,Boston
4EM,0.9953,2012,FALSE,711.89,Boston
4EN,0.5547,2012,TRUE,213.57,Boston
4EP,-1,2012,FALSE,1560.99,Boston
4EQ,0.7129,2012,FALSE,477.18,Boston
4ER,0.802,2012,FALSE,1495.77,Boston
4ET,0.3728,2012,TRUE,927.48,Boston
4EU,0.8615,2012,TRUE,3841.48,Boston
4EV,-1,2012,FALSE,2339.84,Boston
4EW,0.7835,2012,FALSE,646.6,Boston
4PC,0.7998,2012,FALSE,691.92,Framingham
4PD,-1,2012,FALSE,750,Framingham
4PE,0.7381,2012,FALSE,1123.84,Framingham
4PF,0.5332,2012,FALSE,1330,Framingham
4PG,0.8065,2012,FALSE,366,Framingham
4PH,-1,2012,FALSE,723.12,Framingham
4PJ,-1,2012,FALSE,723.12,Framingham
4PK,0.8988,2012,FALSE,796.5,Framingham
4PL,-1,2012,FALSE,3146.5,Framingham
4PM,0.9321,2012,FALSE,865.2,Framingham
4PN,-1,2012,FALSE,775.78,Framingham
4PP,0.775,2012,FALSE,730.62,Framingham
4PQ,-1,2012,FALSE,1580.4,Natick
4PR,0.9404,2012,FALSE,182.16,Natick
4PT,0.9995,2012,FALSE,182.16,Natick
4PU,0.6619,2012,FALSE,881.1,Natick
4PV,0.494,2012,FALSE,881.1,Natick
4PW,0.740740741,2012,FALSE,871.92,Wayland
4PX,0.844,2012,TRUE,1914.88,Weston
4PY,-1,2012,FALSE,221.1,Weston
4Q0,-1,2012,FALSE,555.1,Weston
4Q1,-1,2012,FALSE,740.88,Weston
4Q2,-1,2012,FALSE,222.72,Weston
4Q3,0.8478,2012,FALSE,364.32,Weston
4Q4,0.8731,2012,FALSE,364.32,Weston
4Q5,-1,2012,FALSE,783.72,Weston
4Q6,-1,2012,FALSE,413.44,Weston
4Q7,-1,2012,FALSE,271.56,Weston
4Q8,0.740740741,2012,FALSE,271.56,Weston
4Q9,0.4929,2012,FALSE,808.5,Weston
4QA,-1,2012,TRUE,548.26,Weston
4QB,-1,2012,FALSE,1235.08,Weston
4QC,0.6112,2012,FALSE,1201.2,Weston
4QD,0.7052,2012,FALSE,635.18,Weston
4QE,-1,2012,TRUE,316.2,Weston
4QF,0.98,2012,FALSE,104.39,Weston
4QG,-1,2012,TRUE,523.6,Weston
4QH,0.6779,2012,FALSE,98.6,Weston
4QJ,0.7312,2012,FALSE,1876.16,Newton
4QK,0.6774,2012,FALSE,4425.4,Newton
4QL,-1,2012,TRUE,2049.84,Newton
4QM,0.777777778,2012,FALSE,350,Newton
4QN,0.493,2012,TRUE,980.58,Newton
4QP,0.740740741,2012,FALSE,994.59,Newton
4QQ,-1,2012,FALSE,1065.9,Newton
4QR,0.740740741,2012,FALSE,923.4,Newton
4QT,-1,2012,FALSE,872.1,Newton
4QU,0.7796,2012,FALSE,218.88,Newton
4QV,0.9961,2012,FALSE,166.32,Newton
4QW,-1,2012,TRUE,653.31,Newton
4QX,-1,2012,FALSE,1292.8,Newton
4QY,-1,2012,FALSE,703.35,Newton
4R0,0.740740741,2012,FALSE,755.25,Newton
4R1,-1,2012,FALSE,969.9,Newton
4R2,-1,2012,FALSE,680.96,Newton
4R3,0.777777778,2012,FALSE,704.34,Newton
4R4,0.740740741,2012,FALSE,758.52,Newton
4R5,0.851851852,2012,FALSE,1254.3,Newton
4R6,0.740740741,2012,FALSE,1249.28,Newton
4R7,1,2012,TRUE,205.86,Newton
4R8,-1,2012,FALSE,1684.21,Newton
4R9,1,2012,TRUE,351.43,Newton
4RA,-1,2012,FALSE,1088.76,Newton
4RB,0.5,2012,TRUE,970.2,Newton
4RC,0.731,2012,FALSE,1225.84,Brookline
4RD,-1,2012,FALSE,1725.27,Boston
4RE,0.5859,2012,TRUE,3395.75,Boston
4RF,0.8485,2012,FALSE,1466.64,Boston
4RG,0.9641,2012,FALSE,298.35,Boston
4RH,0.9837,2012,FALSE,512.4,Boston
4RJ,0.5053,2012,FALSE,661.5,Boston
4RK,0.7048,2012,TRUE,661.5,Boston
4RL,0.6954,2012,FALSE,339.84,Boston
4RM,0.6764,2012,FALSE,339.84,Boston
4RN,-1,2012,FALSE,1286.74,Boston
4RP,0.863,2012,FALSE,535.3,Boston
4RQ,0.6859,2012,TRUE,819.84,Boston
4RR,0.7974,2012,FALSE,533.12,Boston
4RT,0.7557,2012,TRUE,2987.44,Boston
4RU,0.6702,2012,FALSE,2784.15,Boston
4RV,0.7677,2012,FALSE,5336.3,Boston
4RW,-1,2012,FALSE,3422.24,Boston
4RX,0.4596,2012,TRUE,12492.15,Boston
4RY,0.4596,2012,TRUE,12502.05,Boston
4T0,0.4773,2012,TRUE,2559.18,Boston
4T1,0.6674,2012,FALSE,687.57,Boston
4T2,0.7013,2012,TRUE,3375.84,Boston
4T3,0.6742,2012,FALSE,1153.3,Boston
4T4,0.8782,2012,FALSE,338.58,Boston
4T5,0.5817,2012,TRUE,1432.6,Boston
4T6,0.783,2012,FALSE,3443.72,Boston
4T7,0.9072,2012,FALSE,64.64,Boston
4T8,0.8886,2012,FALSE,3519.36,Boston
4T9,-1,2012,FALSE,99.687,Boston
4TA,0.8689,2012,FALSE,796.16,Boston
4TB,0.8594,2012,FALSE,2768.53,Boston
4TC,0.6869,2012,FALSE,851.2,Boston
4TD,-1,2012,FALSE,1721.86,Boston
4TE,0.7252,2012,FALSE,995.6,Boston
4TF,0.8632,2012,TRUE,1307.71,Boston
4TG,-1,2012,FALSE,1205.94,Boston
4TQ,0.7027,2012,TRUE,288.75,Boston
4TR,0.7027,2012,TRUE,288.75,Boston
4TT,0.7062,2012,TRUE,1254,Boston
9YT,0.9999,2012,FALSE,125.643,Weston
9YY,-1,2012,FALSE,191.26,Weston
4TU,-1,2012,FALSE,219.6,Newton
4TV,0.962962963,2012,FALSE,283.65,Newton
4TW,0.814814815,2012,FALSE,172.2,Newton
4TX,0.777777778,2012,FALSE,199.12,Newton
4TY,-1,2012,FALSE,225.12,Newton
4U0,0.777777778,2012,FALSE,156.16,Newton
4U1,0.888888889,2012,FALSE,156.16,Newton
4U2,-1,2012,FALSE,277.38,Newton
4U3,0.777777778,2012,FALSE,175.15,Newton
4U4,0.740740741,2012,FALSE,200.68,Newton
4U5,-1,2012,FALSE,627.48,Braintree
4U8,0.851851852,2012,FALSE,180.88,Revere
4U9,0.777777778,2012,FALSE,250.58,Revere
4UA,0.740740741,2012,FALSE,748.2,Milton
4UB,-1,2012,FALSE,1403.85,Quincy
4UC,0.740740741,2012,FALSE,442.2,Quincy
4UD,0.740740741,2012,FALSE,626.58,Quincy
4UE,-1,2012,FALSE,451.56,Quincy
4UF,0.740740741,2012,FALSE,396.94,Quincy
4UG,0.777777778,2012,FALSE,738.53,Quincy
4UH,0.777777778,2012,FALSE,1153.64,Quincy
4UJ,-1,2012,FALSE,807.5,Brookline
4UK,-1,2012,TRUE,318.78,Brookline
4UL,-1,2012,FALSE,169.4,Brookline
4UM,0.851851852,2012,FALSE,197.5,Brookline
4UN,-1,2012,FALSE,269.5,Brookline
4UP,-1,2012,FALSE,196.25,Brookline
4UQ,-1,2012,FALSE,172.02,Brookline
4UR,0.777777778,2012,FALSE,288.3,Malden
AAG,-1,2012,FALSE,334.89,Boston
AAH,-1,2012,FALSE,156.16,Boston
AAJ,0.777777778,2012,FALSE,2745,Boston
4V3,0.740740741,2012,FALSE,878.09,Boston
4V5,-1,2012,FALSE,1268.19,Boston
4V6,0.777777778,2012,FALSE,1972.86,Boston
4V7,-1,2012,FALSE,2823.75,Boston
4V8,0.777777778,2012,FALSE,707.16,Boston
4V9,0.777777778,2012,FALSE,335.92,Boston
4VA,0.740740741,2012,FALSE,1029.66,Boston
4VB,0.777777778,2012,FALSE,418.7,Boston
4VC,0.814814815,2012,FALSE,691.44,Boston
4VD,0.777777778,2012,FALSE,315.98,Boston
4VE,0.777777778,2012,FALSE,562.59,Boston
4VF,0.777777778,2012,FALSE,468.16,Boston
4VG,0.777777778,2012,FALSE,385.71,Boston
4VH,0.777777778,2012,FALSE,385.71,Boston
4VJ,0.777777778,2012,FALSE,624.64,Boston
4VK,-1,2012,FALSE,471.24,Boston
4VL,-1,2012,FALSE,449.82,Boston
4VM,-1,2012,TRUE,547.17,Boston
4VN,0.740740741,2012,FALSE,409.21,Boston
4VP,0.777777778,2012,FALSE,275.52,Boston
4VQ,-1,2012,FALSE,307.02,Boston
4VR,-1,2012,FALSE,328.32,Boston
4VT,0.740740741,2012,FALSE,383.83,Boston
4VU,-1,2012,FALSE,736.88,Boston
4VV,-1,2012,FALSE,397.5,Boston
4VW,0.777777778,2012,FALSE,415.8,Boston
4VX,0.777777778,2012,FALSE,332.8,Boston
4VY,0.777777778,2012,FALSE,432.15,Boston
4W0,0.777777778,2012,FALSE,556.71,Boston
4UT,0.777777778,2012,FALSE,301.6,Malden
A7V,0.9368,2012,FALSE,974.58,Wellesley
A9B,1,2012,FALSE,1006.88,Boston
A96,1,2012,FALSE,479.9164595,Revere
A84,1,2012,FALSE,479.9164595,Saugus
A4V,1,2012,FALSE,240.90755,Marlborough
A1Q,0.740740741,2012,FALSE,1224.5,Boston
4W5,0.9848,2012,FALSE,1259.84,Westwood
AXG,1,2012,FALSE,2120.76,Dedham
AXF,1,2012,FALSE,93.84,Hopkinton
4WU,-1,2012,FALSE,7974.33,Boston
4WV,-1,2012,FALSE,7324.09,Boston
4WW,-1,2012,FALSE,1699.26,Boston
4WX,-1,2012,FALSE,1699.26,Boston
4WY,0.9098,2012,FALSE,10951.21,Boston
4X0,0.9137,2012,FALSE,12964.16,Boston
4X1,0.6865,2012,FALSE,4149.09,Boston
4X2,0.6792,2012,FALSE,4149.09,Boston
4X3,0.7366,2012,FALSE,5899.15,Boston
4X4,0.7367,2012,FALSE,5899.15,Boston
4X5,-1,2012,FALSE,638.25,Boston
AX8,0.9758,2012,FALSE,744,Foxborough
AX7,0.9986,2012,FALSE,867.18,Foxborough
AX6,1,2012,FALSE,77.35,Peabody
AL5,1,2012,FALSE,257.28,Waltham
AL9,1,2012,FALSE,145.6,Wakefield
ALP,1,2012,FALSE,303.66,Concord
AM0,0.9988,2012,FALSE,1716.78,Marlborough
AM2,0.9985,2012,FALSE,1372.02,Marlborough
AMB,0.9705,2012,FALSE,2746.25,Marshfield
AMD,1,2012,FALSE,723.2,Littleton
AMM,1,2012,FALSE,182.4,Hull
AMW,0.9511,2012,FALSE,232.26,Swampscott
AN3,1,2012,FALSE,3111.93,Quincy
AN4,1,2012,FALSE,350.52,Medford
AN5,1,2012,FALSE,386.24,Medford
ANW,0.9993,2012,FALSE,2314,Franklin
ANX,0.9694,2012,FALSE,3786.48,Franklin
APG,1,2012,FALSE,353.43,Hudson
APJ,1,2012,FALSE,302.82,Maynard
AQ2,0.997,2012,FALSE,106.58,Hamilton
AQD,1,2012,FALSE,1882.56,Marshfield
ARD,0.715,2012,FALSE,708.4,Braintree
AX5,0.9999,2012,FALSE,42.77,Peabody
ATA,0.6693,2012,FALSE,500.85,Revere
ATB,1,2012,FALSE,261.99,Gloucester
ATE,0.9961,2012,FALSE,374.66,Cambridge
ATN,1,2012,FALSE,280.16,Middleton
ATP,0.9927,2012,FALSE,439.24,Dedham
AUJ,1,2012,FALSE,181.117,North Reading
AV1,0.9893,2012,FALSE,507.84,Salem
AV6,1,2012,FALSE,107.64,Weymouth
AVL,1,2012,FALSE,345,Millis
AVR,1,2012,FALSE,65.27,Bellingham
AW2,1,2012,FALSE,321.16,Somerville
AWV,0.9981,2012,FALSE,547.4,Hudson
AWW,0.7152,2012,FALSE,122.2,Waltham
AY9,1,2012,FALSE,986.5275,Bedford
AYA,1,2012,FALSE,1008.665,Bedford
AYH,1,2012,FALSE,443.23455,Revere
AYL,1,2012,FALSE,5267,Boston
AYV,1,2012,FALSE,115.8748,Norwood
B1F,0.9981,2012,FALSE,3120.9,Dedham
B27,1,2012,FALSE,248.06,Boston
B28,0.9328,2012,TRUE,3458.62,Boston
B29,0.9231,2012,TRUE,3124.3,Boston
B2R,0.7992,2012,FALSE,529.07,Quincy
B2Y,1,2012,FALSE,93.2688,Sherborn
B30,1,2012,FALSE,740.51725,Marshfield
B32,0.8763,2012,FALSE,881.02,Quincy
B33,0.7767,2012,FALSE,595.84,Quincy
B34,0.9393,2012,FALSE,11345.388,Boston
B3F,1,2012,FALSE,130.8608,Bedford
B4K,0.9347,2012,FALSE,309.12,Medford
B53,0.888888889,2012,FALSE,221.48,Concord
B6G,1,2012,FALSE,72.064,Hanover
B6V,1,2012,FALSE,63.21552,Scituate
B79,1,2012,FALSE,181.9449,Topsfield
B7J,1,2012,FALSE,280.32,Millis
B7M,1,2012,FALSE,148.41,Framingham
B88,0.7638,2012,FALSE,511.83,Boston
2BE,0.524,2012,FALSE,138.6,Concord
4VE,0.777777778,2013,FALSE,562.59,Boston
4VF,0.777777778,2013,FALSE,468.16,Boston
4VG,0.777777778,2013,FALSE,385.71,Boston
4VH,0.777777778,2013,FALSE,385.71,Boston
4VJ,0.777777778,2013,FALSE,624.64,Boston
390,0.8165,2013,FALSE,286.25,Boston
2ML,0.8458,2013,FALSE,157.3,Arlington
2MM,0.8153,2013,FALSE,198.9,Arlington
4D3,0.6537,2013,FALSE,334.89,Arlington
4D2,0.8016,2013,FALSE,372.4,Arlington
AE2,1,2013,FALSE,1006.7696,Arlington
2DN,0.7389,2013,FALSE,1655.55,Arlington
9WP,0.7252,2013,FALSE,87.36,Arlington
4D1,0.5027,2013,TRUE,207.4,Arlington
2LK,0.7604,2013,FALSE,1261.26,Arlington
2DM,0.6578,2013,FALSE,2250.29,Arlington
2DP,0.7211,2013,FALSE,1118.74,Arlington
2DQ,0.6469,2013,FALSE,201.3,Arlington
28A,0.9434,2013,FALSE,408.8,Ashland
241,0.7823,2013,FALSE,122.5,Ashland
25H,0.5041,2013,FALSE,120.32,Ashland
242,0.9147,2013,FALSE,81.84,Ashland
243,0.6764,2013,FALSE,76.26,Ashland
25K,0.9025,2013,FALSE,416,Ashland
AE1,1,2013,FALSE,423.72,Ashland
29C,0.9952,2013,FALSE,360.1,Ashland
4NY,0.8102,2013,FALSE,665.7,Ashland
AGP,0.9985,2013,FALSE,936.32,Ashland
2K5,0.4054,2013,FALSE,148.72,Bedford
2K4,0.597,2013,FALSE,683.22,Bedford
2B4,0.6226,2013,FALSE,117.7,Bedford
2B5,0.3056,2013,FALSE,141.52,Bedford
B3F,1,2013,FALSE,130.8608,Bedford
2B7,0.3662,2013,FALSE,105.19,Bedford
AY9,1,2013,FALSE,986.5275,Bedford
AYA,1,2013,FALSE,1008.665,Bedford
734,1,2013,FALSE,726.56,Bedford
737,1,2013,FALSE,726.4384,Bedford
28R,0.7318,2013,FALSE,355.5,Acton
29A,0.9983,2013,FALSE,370.88,Acton
28K,0.7649,2013,FALSE,73.7,Acton
23X,0.8986,2013,FALSE,68.73,Acton
255,0.6456,2013,FALSE,120.08,Acton
23Y,0.5222,2013,FALSE,86.11,Acton
256,0.1805,2013,TRUE,48.98,Acton
257,0.9905,2013,FALSE,143.08,Acton
286,0.9072,2013,FALSE,101.84,Acton
26K,0.9268,2013,FALSE,117.92,Acton
240,1,2013,FALSE,65.88,Acton
258,1,2013,FALSE,115.52,Acton
259,1,2013,FALSE,96.8,Acton
25A,0.615,2013,FALSE,75.53,Acton
25B,0.6856,2013,FALSE,49.45514269,Acton
28J,0.7669,2013,FALSE,195.91,Acton
295,0.3942,2013,FALSE,453.53,Acton
294,0.55,2013,FALSE,637.07,Acton
287,0.6694,2013,FALSE,519.37,Acton
761,0.9972,2013,FALSE,1223.68,Bedford
2B8,0.9198,2013,FALSE,113.9,Bedford
B22,1,2013,FALSE,219.35,Bellingham
2A7,0.9927,2013,FALSE,134.2,Bellingham
AVR,1,2013,FALSE,65.27,Bellingham
2AH,0.8417,2013,FALSE,170.14,Bellingham
2A1,0.9753,2013,FALSE,185.44,Bellingham
1EV,0.5965,2013,FALSE,69.16,Bellingham
2AX,0.9751,2013,FALSE,189.8,Bellingham
2AV,0.8067,2013,FALSE,396.39,Bellingham
2AW,0.7655,2013,TRUE,632.06,Bellingham
2AT,0.9981,2013,FALSE,580.88,Bellingham
2AU,1,2013,FALSE,568.55,Bellingham
2AF,0.9972,2013,FALSE,581.94,Bellingham
2AG,1,2013,FALSE,597.78,Bellingham
2AL,0.9961,2013,FALSE,117.6031429,Bellingham
2AR,0.5326,2013,TRUE,942.54,Bellingham
2A8,0.9984,2013,FALSE,128.75,Bellingham
7K4,0.9972,2013,FALSE,194.7,Bellingham
2MP,0.648,2013,FALSE,487.2,Belmont
2MN,0.6467,2013,FALSE,408.9,Belmont
306,0.3765,2013,TRUE,1353,Beverly
324,0.8333,2013,FALSE,237.9,Beverly
2TN,0.9534,2013,FALSE,18376.2,Beverly
307,0.4577,2013,TRUE,674.73,Beverly
308,0.8928,2013,TRUE,2761.2,Beverly
2TW,0.9978,2013,FALSE,497.07,Beverly
2TX,0.9905,2013,FALSE,678.04,Beverly
2TY,0.906,2013,FALSE,1128.93,Beverly
31X,0.9859,2013,FALSE,597.6,Beverly
309,0.5348,2013,FALSE,912.6,Beverly
30A,0.8094,2013,FALSE,712.17,Beverly
206,0.9123,2013,FALSE,317.2,Bolton
1V4,0.8864,2013,FALSE,647.82,Bolton
1V5,0.9619,2013,FALSE,647.82,Bolton
21A,0.8112,2013,FALSE,1196.25,Bolton
1V2,0.954,2013,FALSE,636.84,Bolton
1V3,0.9408,2013,FALSE,784.74,Bolton
381,0.943,2013,FALSE,660.66,Boston
382,0.6094,2013,FALSE,1122.4,Boston
4F3,0.5482,2013,TRUE,1196.8,Boston
4EG,0.6814,2013,FALSE,4237.44,Boston
4F0,0.513,2013,TRUE,21147.75,Boston
4EP,0.496,2013,FALSE,1560.99,Boston
4F2,0.5179,2013,TRUE,1364.51,Boston
4EY,0.9699,2013,FALSE,14913.74,Boston
4EM,0.9953,2013,FALSE,711.89,Boston
4ET,0.7667,2013,TRUE,927.48,Boston
4F8,0.6764,2013,FALSE,1506.25,Boston
4EF,0.7151,2013,FALSE,1207.05,Boston
37H,0.4274,2013,TRUE,3979.36,Boston
37K,0.5328,2013,TRUE,2263.8,Boston
37M,0.4031,2013,TRUE,3979.36,Boston
37P,0.9939,2013,FALSE,2586.48,Boston
37R,0.9843,2013,FALSE,770.43,Boston
4WU,0.99,2013,FALSE,7974.33,Boston
4WV,0.9712,2013,FALSE,7324.09,Boston
4WW,0.9466,2013,FALSE,1699.26,Boston
4WX,0.9538,2013,FALSE,1699.26,Boston
4WY,0.9098,2013,FALSE,10951.21,Boston
4X0,0.9137,2013,FALSE,12964.16,Boston
4X1,0.6865,2013,FALSE,4149.09,Boston
4X2,0.6792,2013,FALSE,4149.09,Boston
4X3,0.7367,2013,FALSE,5899.15,Boston
4X4,0.7367,2013,FALSE,5899.15,Boston
397,0.9983,2013,FALSE,356.4,Boston
383,0.8662,2013,TRUE,4391.18,Boston
4F4,0.7453,2013,FALSE,1206,Boston
3A3,0.4933,2013,TRUE,883.5,Boston
385,0.7792,2013,FALSE,552.66,Boston
386,0.7888,2013,FALSE,328.32,Boston
387,0.4021,2013,FALSE,474.66,Boston
4F9,0.6804,2013,FALSE,340.2,Boston
388,0.3949,2013,TRUE,7191.756,Boston
389,0.9871,2013,FALSE,4666.5,Boston
38A,0.9656,2013,FALSE,2317.13,Boston
4EU,0.8615,2013,TRUE,3841.48,Boston
38B,0.9767,2013,FALSE,6136.56,Boston
38C,0.9493,2013,FALSE,273.6,Boston
4TF,0.8558,2013,TRUE,1307.71,Boston
4TE,0.7252,2013,FALSE,995.6,Boston
4TD,0.9499,2013,FALSE,1721.86,Boston
4RF,0.8485,2013,FALSE,1466.64,Boston
4TC,0.6869,2013,FALSE,851.2,Boston
4TB,0.8082,2013,FALSE,2768.53,Boston
4T7,0.9072,2013,FALSE,64.64,Boston
4T8,0.8886,2013,FALSE,3519.36,Boston
4T9,0.8747,2013,FALSE,99.687,Boston
4TA,0.8689,2013,FALSE,796.16,Boston
B88,0.7638,2013,FALSE,511.83,Boston
4T6,0.7773,2013,FALSE,3443.72,Boston
4T5,0.5723,2013,TRUE,1432.6,Boston
4FE,0.6025,2013,TRUE,1509.72,Boston
4T3,0.7117,2013,FALSE,1153.3,Boston
4T2,0.6922,2013,TRUE,3375.84,Boston
4T0,0.4719,2013,TRUE,2559.18,Boston
4RE,0.5859,2013,TRUE,3395.75,Boston
4RD,0.649,2013,FALSE,1725.27,Boston
4TT,0.7062,2013,TRUE,1254,Boston
4RJ,0.501,2013,FALSE,661.5,Boston
4RK,0.6681,2013,TRUE,661.5,Boston
4RL,0.6954,2013,FALSE,339.84,Boston
4RM,0.6764,2013,FALSE,339.84,Boston
4TQ,0.7027,2013,TRUE,288.75,Boston
4TR,0.7027,2013,TRUE,288.75,Boston
4V3,0.740740741,2013,FALSE,878.09,Boston
38D,0.9708,2013,FALSE,1191.02,Boston
3GV,0.3741,2013,FALSE,1198.88,Boston
3GW,0.5008,2013,FALSE,1315.39,Boston
3HU,0.9706,2013,FALSE,221.92,Boston
3GX,0.7299,2013,FALSE,472.72,Boston
3GY,0.8444,2013,FALSE,887.04,Boston
3HT,0.6266,2013,TRUE,180.56,Boston
3HR,0.8405,2013,FALSE,194.56,Boston
3HQ,0.9661,2013,FALSE,291.6,Boston
4RN,0.8334,2013,FALSE,1286.74,Boston
4TG,0.8899,2013,FALSE,1205.94,Boston
4RQ,0.6556,2013,TRUE,819.84,Boston
4V5,0.5163,2013,FALSE,1268.19,Boston
3HP,0.7589,2013,TRUE,2754.94,Boston
4V6,0.777777778,2013,FALSE,1972.86,Boston
3HN,0.9951,2013,FALSE,696.16,Boston
4V7,-1,2013,FALSE,2823.75,Boston
86W,-1,2013,FALSE,850.95,Boston
4V8,0.777777778,2013,FALSE,707.16,Boston
4V9,0.740740741,2013,FALSE,335.92,Boston
4VA,0.740740741,2013,FALSE,1029.66,Boston
4VB,0.777777778,2013,FALSE,418.7,Boston
4VC,0.814814815,2013,FALSE,691.44,Boston
4VD,0.777777778,2013,FALSE,315.98,Boston
38E,0.9541,2013,FALSE,462.99,Boston
3HA,0.8082,2013,FALSE,310.5,Boston
3HL,0.9943,2013,FALSE,549.81,Boston
3H8,0.6165,2013,TRUE,395,Boston
3H7,0.8691,2013,FALSE,854.12,Boston
3H0,0.7639,2013,FALSE,1048.76,Boston
38F,0.6006,2013,TRUE,139.15,Boston
38G,0.7768,2013,FALSE,248.9,Boston
3HG,1,2013,FALSE,116.62,Boston
3HF,0.7566,2013,FALSE,153.72,Boston
3HH,0.8947,2013,FALSE,1053.36,Boston
38H,0.9853,2013,FALSE,533.75,Boston
